# Sample Bank onboarding dataset — remittance_flows (docs/data_engine/datasets/remittance_flows.md).
# One row per (month, direction, corridor_country, recipient_class, channel, currency); 12 reporting months
# (2025-07 .. 2026-06). Push ONE month per batch with as_of_date = that month-end (remittance_flows_YYYY-MM.csv
# are the push units). amount_usd is the bank's own US$ equivalent; amount_ghs its cedi equivalent. Illustrative.
month,direction,corridor_country,region,recipient_class,channel,currency,amount_fx,amount_usd,amount_ghs,transaction_count,operator_name,notes
2025-07-31,inbound,DE,eu,embassy,bank,EUR,8676.01,9456.85,98824.11,1,SWIFT MT103,
2025-07-31,inbound,DE,eu,other,bank,EUR,8804.41,9596.80,100286.61,2,SWIFT MT103,
2025-07-31,inbound,DE,eu,other,mto,EUR,5869.61,6397.87,66857.74,1,WorldRemit,
2025-07-31,inbound,IT,eu,individual,mto,EUR,335460.73,365652.20,3821065.45,1348,Remitly,
2025-07-31,inbound,IT,eu,individual,mobile_money,EUR,152482.15,166205.54,1736847.93,585,MTN MoMo interop,
2025-07-31,inbound,IT,eu,individual,bank,EUR,109787.15,119667.99,1250530.51,328,SWIFT MT103,
2025-07-31,inbound,IT,eu,individual,other,EUR,12198.57,13296.44,138947.83,37,Correspondent cheque,
2025-07-31,inbound,IT,eu,exporter,bank,EUR,54146.17,59019.33,616751.98,1,SWIFT MT103,
2025-07-31,inbound,IT,eu,service_provider,bank,EUR,35506.61,38702.21,404438.08,6,SWIFT MT103,
2025-07-31,inbound,IT,eu,service_provider,mto,EUR,6265.87,6829.80,71371.43,1,Ria,
2025-07-31,inbound,IT,eu,ngo,bank,EUR,39803.16,43385.44,453377.88,2,SWIFT MT103,
2025-07-31,inbound,IT,eu,other,bank,EUR,9878.59,10767.66,112522.04,2,SWIFT MT103,
2025-07-31,inbound,IT,eu,other,mto,EUR,6585.72,7178.44,75014.70,2,Taptap Send,
2025-07-31,inbound,NL,eu,individual,mto,EUR,217866.51,237474.50,2481608.53,736,Remitly,
2025-07-31,inbound,NL,eu,individual,mobile_money,EUR,99030.23,107942.95,1128003.88,281,MTN MoMo interop,
2025-07-31,inbound,NL,eu,individual,bank,EUR,71301.77,77718.93,812162.79,216,SWIFT MT103,
2025-07-31,inbound,NL,eu,individual,other,EUR,7922.42,8635.44,90240.31,31,Correspondent cheque,
2025-07-31,inbound,NL,eu,exporter,bank,EUR,34919.19,38061.92,397747.08,1,SWIFT MT103,
2025-07-31,inbound,NL,eu,service_provider,bank,EUR,17708.84,19302.63,201712.53,3,SWIFT MT103,
2025-07-31,inbound,NL,eu,service_provider,mto,EUR,3125.09,3406.35,35596.33,1,WorldRemit,
2025-07-31,inbound,NL,eu,ngo,bank,EUR,16946.55,18471.74,193029.68,1,SWIFT MT103,
2025-07-31,inbound,NL,eu,other,bank,EUR,5280.12,5755.33,60143.17,1,SWIFT MT103,
2025-07-31,inbound,NL,eu,other,mto,EUR,3520.08,3836.88,40095.44,1,WorldRemit,
2025-07-31,inbound,ES,eu,individual,mto,EUR,96296.54,104963.22,1096865.69,287,Ria,
2025-07-31,inbound,ES,eu,individual,mobile_money,EUR,43771.15,47710.56,498575.31,154,Telecel Cash interop,
2025-07-31,inbound,ES,eu,individual,bank,EUR,31515.23,34351.60,358974.22,88,SWIFT MT103,
2025-07-31,inbound,ES,eu,individual,other,EUR,3501.69,3816.84,39886.02,13,Correspondent cheque,
2025-07-31,inbound,ES,eu,exporter,bank,EUR,22962.34,25028.95,261552.57,1,SWIFT MT103,
2025-07-31,inbound,ES,eu,service_provider,bank,EUR,14639.57,15957.13,166752.04,2,SWIFT MT103,
2025-07-31,inbound,ES,eu,service_provider,mto,EUR,2583.45,2815.96,29426.83,1,MoneyGram,
2025-07-31,inbound,ES,eu,ngo,bank,EUR,13063.28,14238.98,148797.34,1,SWIFT MT103,
2025-07-31,inbound,ES,eu,other,bank,EUR,3421.14,3729.05,38968.54,1,SWIFT MT103,
2025-07-31,inbound,ES,eu,other,mto,EUR,2280.76,2486.03,25979.03,1,Remitly,
2025-07-31,inbound,FR,eu,individual,mto,EUR,62635.18,68272.35,713446.04,251,Taptap Send,
2025-07-31,inbound,FR,eu,individual,mobile_money,EUR,28470.54,31032.89,324293.65,99,MTN MoMo interop,
2025-07-31,inbound,FR,eu,individual,bank,EUR,20498.79,22343.68,233491.43,68,SWIFT MT103,
2025-07-31,inbound,FR,eu,individual,other,EUR,2277.64,2482.63,25943.49,7,Correspondent cheque,
2025-07-31,inbound,FR,eu,exporter,bank,EUR,14548.70,15858.09,165717.02,1,SWIFT MT103,
2025-07-31,inbound,FR,eu,service_provider,bank,EUR,9166.17,9991.12,104407.23,1,SWIFT MT103,
2025-07-31,inbound,FR,eu,service_provider,mto,EUR,1617.56,1763.14,18424.81,1,Western Union,
2025-07-31,inbound,FR,eu,ngo,bank,EUR,9236.11,10067.36,105203.94,1,SWIFT MT103,
2025-07-31,inbound,FR,eu,embassy,bank,EUR,1998.48,2178.35,22763.71,1,SWIFT MT103,
2025-07-31,inbound,FR,eu,other,bank,EUR,2469.62,2691.89,28130.26,1,SWIFT MT103,
2025-07-31,inbound,FR,eu,other,mto,EUR,1646.42,1794.59,18753.51,1,Western Union,
2025-07-31,inbound,NG,ecowas,individual,mto,USD,239154.76,239154.76,2499167.28,810,Ria,
2025-07-31,inbound,NG,ecowas,individual,bank,USD,78268.83,78268.83,817909.29,255,SWIFT MT103,
2025-07-31,inbound,NG,ecowas,individual,other,USD,8696.54,8696.54,90878.81,32,Correspondent cheque,
2025-07-31,inbound,NG,ecowas,exporter,bank,USD,44299.45,44299.45,462929.30,1,SWIFT MT103,
2025-07-31,inbound,NG,ecowas,service_provider,bank,USD,38181.33,38181.33,398994.86,4,SWIFT MT103,
2025-07-31,inbound,NG,ecowas,service_provider,mto,USD,6737.88,6737.88,70410.86,1,MoneyGram,
2025-07-31,inbound,NG,ecowas,ngo,bank,USD,34044.90,34044.90,355769.18,1,SWIFT MT103,
2025-07-31,inbound,NG,ecowas,embassy,bank,USD,6332.40,6332.40,66173.54,1,SWIFT MT103,
2025-07-31,inbound,NG,ecowas,other,bank,USD,11699.36,11699.36,122258.30,3,SWIFT MT103,
2025-07-31,inbound,NG,ecowas,other,mto,USD,7799.57,7799.57,81505.54,1,Remitly,
2025-07-31,inbound,CI,ecowas,individual,mto,XOF,77132496.01,128039.94,1338017.41,377,Remitly,
2025-07-31,inbound,CI,ecowas,individual,bank,XOF,25243362.33,41903.98,437896.61,135,SWIFT MT103,
2025-07-31,inbound,CI,ecowas,individual,other,XOF,2804818.04,4656.00,48655.18,17,Correspondent cheque,
2025-07-31,inbound,CI,ecowas,exporter,bank,XOF,15364745.61,25505.48,266532.24,1,SWIFT MT103,
2025-07-31,inbound,CI,ecowas,service_provider,bank,XOF,10237260.70,16993.85,177585.76,3,SWIFT MT103,
2025-07-31,inbound,CI,ecowas,service_provider,mto,XOF,1806575.42,2998.92,31338.66,1,Taptap Send,
2025-07-31,inbound,CI,ecowas,ngo,bank,XOF,10123005.04,16804.19,175603.77,1,SWIFT MT103,
2025-07-31,inbound,CI,ecowas,other,bank,XOF,2723751.47,4521.43,47248.92,1,SWIFT MT103,
2025-07-31,inbound,CI,ecowas,other,mto,XOF,1815834.31,3014.28,31499.28,1,Remitly,
2025-07-31,inbound,TG,ecowas,individual,mto,XOF,38690796.33,64226.72,671169.24,234,Ria,
2025-07-31,inbound,TG,ecowas,individual,bank,XOF,12662442.44,21019.65,219655.39,64,SWIFT MT103,
2025-07-31,inbound,TG,ecowas,individual,other,XOF,1406938.05,2335.52,24406.15,6,Correspondent cheque,
2025-07-31,inbound,TG,ecowas,service_provider,bank,XOF,3924235.85,6514.23,68073.72,1,SWIFT MT103,
2025-07-31,inbound,TG,ecowas,service_provider,mto,XOF,692512.21,1149.57,12013.01,1,MoneyGram,
2025-07-31,inbound,TG,ecowas,ngo,bank,XOF,3166649.01,5256.64,54931.86,1,SWIFT MT103,
2025-07-31,inbound,TG,ecowas,other,bank,XOF,1025997.25,1703.16,17797.97,1,SWIFT MT103,
2025-07-31,inbound,TG,ecowas,other,mto,XOF,683998.16,1135.44,11865.32,1,Remitly,
2025-07-31,inbound,BF,ecowas,individual,mto,XOF,31611632.54,52475.31,548366.99,182,Remitly,
2025-07-31,inbound,BF,ecowas,individual,bank,XOF,10345625.20,17173.74,179465.56,59,SWIFT MT103,
2025-07-31,inbound,BF,ecowas,individual,other,XOF,1149513.91,1908.19,19940.62,5,Correspondent cheque,
2025-07-31,inbound,BF,ecowas,service_provider,bank,XOF,2807332.20,4660.17,48698.79,1,SWIFT MT103,
2025-07-31,inbound,BF,ecowas,service_provider,mto,XOF,495411.57,822.38,8593.90,1,Ria,
2025-07-31,inbound,BF,ecowas,ngo,bank,XOF,3383694.31,5616.93,58696.95,1,SWIFT MT103,
2025-07-31,inbound,BF,ecowas,other,bank,XOF,827273.97,1373.27,14350.72,1,SWIFT MT103,
2025-07-31,inbound,BF,ecowas,other,mto,XOF,551515.98,915.52,9567.15,1,WorldRemit,
2025-07-31,inbound,ZA,rest_of_africa,individual,mto,ZAR,2621198.72,144165.93,1506533.96,457,WorldRemit,
2025-07-31,inbound,ZA,rest_of_africa,individual,bank,ZAR,857846.85,47181.58,493047.48,162,SWIFT MT103,
2025-07-31,inbound,ZA,rest_of_africa,individual,other,ZAR,95316.32,5242.40,54783.05,18,Correspondent cheque,
2025-07-31,inbound,ZA,rest_of_africa,exporter,bank,ZAR,439179.73,24154.88,252418.55,1,SWIFT MT103,
2025-07-31,inbound,ZA,rest_of_africa,service_provider,bank,ZAR,275324.58,15142.85,158242.80,2,SWIFT MT103,
2025-07-31,inbound,ZA,rest_of_africa,service_provider,mto,ZAR,48586.69,2672.27,27925.20,1,Western Union,
2025-07-31,inbound,ZA,rest_of_africa,ngo,bank,ZAR,252038.77,13862.13,144859.29,1,SWIFT MT103,
2025-07-31,inbound,ZA,rest_of_africa,other,bank,ZAR,90497.91,4977.38,52013.67,1,SWIFT MT103,
2025-07-31,inbound,ZA,rest_of_africa,other,mto,ZAR,60331.94,3318.26,34675.78,1,Ria,
2025-07-31,inbound,KE,rest_of_africa,individual,mto,USD,37540.38,37540.38,392296.98,109,WorldRemit,
2025-07-31,inbound,KE,rest_of_africa,individual,bank,USD,12285.94,12285.94,128388.10,35,SWIFT MT103,
2025-07-31,inbound,KE,rest_of_africa,individual,other,USD,1365.10,1365.10,14265.34,5,Correspondent cheque,
2025-07-31,inbound,KE,rest_of_africa,service_provider,bank,USD,4969.86,4969.86,51935.05,1,SWIFT MT103,
2025-07-31,inbound,KE,rest_of_africa,service_provider,mto,USD,877.03,877.03,9165.01,1,Remitly,
2025-07-31,inbound,KE,rest_of_africa,ngo,bank,USD,5000.65,5000.65,52256.78,1,SWIFT MT103,
2025-07-31,inbound,KE,rest_of_africa,other,bank,USD,1744.53,1744.53,18230.31,1,SWIFT MT103,
2025-07-31,inbound,KE,rest_of_africa,other,mto,USD,1163.02,1163.02,12153.54,1,Ria,
2025-07-31,inbound,GA,rest_of_africa,individual,mto,USD,30387.17,30387.17,317545.96,84,Ria,
2025-07-31,inbound,GA,rest_of_africa,individual,bank,USD,9944.89,9944.89,103924.13,35,SWIFT MT103,
2025-07-31,inbound,GA,rest_of_africa,individual,other,USD,1104.99,1104.99,11547.13,3,Correspondent cheque,
2025-07-31,inbound,GA,rest_of_africa,service_provider,bank,USD,3356.71,3356.71,35077.62,1,SWIFT MT103,
2025-07-31,inbound,GA,rest_of_africa,service_provider,mto,USD,592.36,592.36,6190.17,1,MoneyGram,
2025-07-31,inbound,GA,rest_of_africa,ngo,bank,USD,4105.25,4105.25,42899.91,1,SWIFT MT103,
2025-07-31,inbound,GA,rest_of_africa,other,bank,USD,1226.31,1226.31,12814.89,1,SWIFT MT103,
2025-07-31,inbound,GA,rest_of_africa,other,mto,USD,817.54,817.54,8543.26,1,WorldRemit,
2025-07-31,inbound,AE,other,individual,mto,AED,806719.65,219427.75,2293019.94,619,Ria,
2025-07-31,inbound,AE,other,individual,mobile_money,AED,366690.75,99739.88,1042281.79,305,MTN MoMo interop,
2025-07-31,inbound,AE,other,individual,bank,AED,264017.34,71812.72,750442.89,247,SWIFT MT103,
2025-07-31,inbound,AE,other,individual,other,AED,29335.26,7979.19,83382.54,22,Correspondent cheque,
2025-07-31,inbound,AE,other,exporter,bank,AED,137082.17,37286.35,389642.36,1,SWIFT MT103,
2025-07-31,inbound,AE,other,service_provider,bank,AED,113819.49,30958.90,323520.52,5,SWIFT MT103,
2025-07-31,inbound,AE,other,service_provider,mto,AED,20085.79,5463.34,57091.86,1,Taptap Send,
2025-07-31,inbound,AE,other,ngo,bank,AED,99248.47,26995.59,282103.87,1,SWIFT MT103,
2025-07-31,inbound,AE,other,other,bank,AED,27413.86,7456.57,77921.16,1,SWIFT MT103,
2025-07-31,inbound,AE,other,other,mto,AED,18275.91,4971.05,51947.44,1,Remitly,
2025-07-31,inbound,AU,other,individual,mto,AUD,127814.23,84357.39,881534.73,257,Taptap Send,
2025-07-31,inbound,AU,other,individual,mobile_money,AUD,58097.38,38344.27,400697.60,100,MTN MoMo interop,
2025-07-31,inbound,AU,other,individual,bank,AUD,41830.11,27607.87,288502.27,99,SWIFT MT103,
2025-07-31,inbound,AU,other,individual,other,AUD,4647.79,3067.54,32055.81,10,Correspondent cheque,
2025-07-31,inbound,AU,other,exporter,bank,AUD,21374.32,14107.05,147418.68,1,SWIFT MT103,
2025-07-31,inbound,AU,other,service_provider,bank,AUD,15205.99,10035.95,104875.73,1,SWIFT MT103,
2025-07-31,inbound,AU,other,service_provider,mto,AUD,2683.41,1771.05,18507.48,1,MoneyGram,
2025-07-31,inbound,AU,other,ngo,bank,AUD,12557.09,8287.68,86606.28,1,SWIFT MT103,
2025-07-31,inbound,AU,other,other,bank,AUD,3910.19,2580.72,26968.57,1,SWIFT MT103,
2025-07-31,inbound,AU,other,other,mto,AUD,2606.79,1720.48,17979.04,1,Taptap Send,
2025-07-31,inbound,CN,other,individual,mto,USD,101118.53,101118.53,1056688.60,374,MoneyGram,
2025-07-31,inbound,CN,other,individual,mobile_money,USD,45962.97,45962.97,480313.00,143,Telecel Cash interop,
2025-07-31,inbound,CN,other,individual,bank,USD,33093.34,33093.34,345825.36,102,SWIFT MT103,
2025-07-31,inbound,CN,other,individual,other,USD,3677.04,3677.04,38425.04,10,Correspondent cheque,
2025-07-31,inbound,CN,other,exporter,bank,USD,17147.59,17147.59,179192.30,1,SWIFT MT103,
2025-07-31,inbound,CN,other,service_provider,bank,USD,10291.34,10291.34,107544.53,1,SWIFT MT103,
2025-07-31,inbound,CN,other,service_provider,mto,USD,1816.12,1816.12,18978.45,1,Ria,
2025-07-31,inbound,CN,other,ngo,bank,USD,12175.24,12175.24,127231.25,1,SWIFT MT103,
2025-07-31,inbound,CN,other,embassy,bank,USD,2404.43,2404.43,25126.30,1,SWIFT MT103,
2025-07-31,inbound,CN,other,other,bank,USD,3586.75,3586.75,37481.49,1,SWIFT MT103,
2025-07-31,inbound,CN,other,other,mto,USD,2391.16,2391.16,24987.66,1,Taptap Send,
2025-07-31,inbound,SA,other,individual,mto,USD,45981.43,45981.43,480505.99,145,Remitly,
2025-07-31,inbound,SA,other,individual,mobile_money,USD,20900.65,20900.65,218411.81,68,MTN MoMo interop,
2025-07-31,inbound,SA,other,individual,bank,USD,15048.47,15048.47,157256.50,50,SWIFT MT103,
2025-07-31,inbound,SA,other,individual,other,USD,1672.05,1672.05,17472.94,4,Correspondent cheque,
2025-07-31,inbound,SA,other,exporter,bank,USD,11044.14,11044.14,115411.24,1,SWIFT MT103,
2025-07-31,inbound,SA,other,service_provider,bank,USD,7943.13,7943.13,83005.72,1,SWIFT MT103,
2025-07-31,inbound,SA,other,service_provider,mto,USD,1401.73,1401.73,14648.07,1,Ria,
2025-07-31,inbound,SA,other,ngo,bank,USD,5633.27,5633.27,58867.64,1,SWIFT MT103,
2025-07-31,inbound,SA,other,embassy,bank,USD,1479.08,1479.08,15456.37,1,SWIFT MT103,
2025-07-31,inbound,SA,other,other,bank,USD,1873.53,1873.53,19578.39,1,SWIFT MT103,
2025-07-31,inbound,SA,other,other,mto,USD,1249.02,1249.02,13052.26,1,Western Union,
2025-07-31,outbound,US,usa_canada,other,bank,USD,85055.66,85055.66,888831.62,9,SWIFT MT103,outward customer transfer (not on BSD17)
2025-07-31,outbound,GB,uk,other,bank,GBP,101662.09,129110.85,1349208.37,14,SWIFT MT103,outward customer transfer (not on BSD17)
2025-07-31,outbound,CN,other,other,bank,USD,135511.03,135511.03,1416090.29,15,SWIFT MT103,outward customer transfer (not on BSD17)
2025-07-31,outbound,AE,other,other,bank,AED,226765.25,61680.15,644557.54,6,SWIFT MT103,outward customer transfer (not on BSD17)
2025-07-31,outbound,NG,ecowas,other,bank,USD,106084.20,106084.20,1108579.84,11,SWIFT MT103,outward customer transfer (not on BSD17)
2025-07-31,outbound,ZA,rest_of_africa,other,bank,ZAR,1055723.09,58064.77,606776.85,6,SWIFT MT103,outward customer transfer (not on BSD17)
2025-08-31,inbound,US,usa_canada,individual,mto,USD,2245690.82,2245690.82,24590314.53,7513,WorldRemit,
2025-08-31,inbound,US,usa_canada,individual,mobile_money,USD,1020768.56,1020768.56,11177415.69,2735,MTN MoMo interop,
2025-08-31,inbound,US,usa_canada,individual,bank,USD,734953.36,734953.36,8047739.30,2340,SWIFT MT103,
2025-08-31,inbound,US,usa_canada,individual,other,USD,81661.48,81661.48,894193.26,249,Correspondent cheque,
2025-08-31,inbound,US,usa_canada,exporter,bank,USD,381695.45,381695.45,4179565.19,15,SWIFT MT103,
2025-08-31,inbound,US,usa_canada,service_provider,bank,USD,183354.66,183354.66,2007733.48,29,SWIFT MT103,
2025-08-31,inbound,US,usa_canada,service_provider,mto,USD,32356.70,32356.70,354305.91,5,MoneyGram,
2025-08-31,inbound,US,usa_canada,ngo,bank,USD,198485.08,198485.08,2173411.63,12,SWIFT MT103,
2025-08-31,inbound,US,usa_canada,embassy,bank,USD,47101.03,47101.03,515756.29,1,SWIFT MT103,
2025-08-31,inbound,US,usa_canada,other,bank,USD,62277.85,62277.85,681942.50,12,SWIFT MT103,
2025-08-31,inbound,US,usa_canada,other,mto,USD,41518.57,41518.57,454628.33,8,Western Union,
2025-08-31,inbound,GB,uk,individual,mto,GBP,1056789.13,1342122.20,14696238.08,3529,Ria,
2025-08-31,inbound,GB,uk,individual,mobile_money,GBP,480358.70,610055.55,6680108.22,1934,Telecel Cash interop,
2025-08-31,inbound,GB,uk,individual,bank,GBP,345858.26,439239.99,4809677.92,1502,SWIFT MT103,
2025-08-31,inbound,GB,uk,individual,other,GBP,38428.70,48804.44,534408.66,178,Correspondent cheque,
2025-08-31,inbound,GB,uk,exporter,bank,GBP,153895.68,195447.52,2140150.32,6,SWIFT MT103,
2025-08-31,inbound,GB,uk,service_provider,bank,GBP,120857.48,153489.00,1680704.55,23,SWIFT MT103,
2025-08-31,inbound,GB,uk,service_provider,mto,GBP,21327.79,27086.29,296594.92,4,Western Union,
2025-08-31,inbound,GB,uk,ngo,bank,GBP,114664.05,145623.34,1594575.59,10,SWIFT MT103,
2025-08-31,inbound,GB,uk,embassy,bank,GBP,24930.83,31662.16,346700.62,1,SWIFT MT103,
2025-08-31,inbound,GB,uk,other,bank,GBP,29048.82,36892.00,403967.40,8,SWIFT MT103,
2025-08-31,inbound,GB,uk,other,mto,GBP,19365.88,24594.67,269311.60,5,MoneyGram,
2025-08-31,inbound,CA,usa_canada,individual,mto,CAD,396685.81,289580.64,3170908.05,1068,Taptap Send,
2025-08-31,inbound,CA,usa_canada,individual,mobile_money,CAD,180311.73,131627.57,1441321.84,362,Telecel Cash interop,
2025-08-31,inbound,CA,usa_canada,individual,bank,CAD,129824.45,94771.85,1037751.72,325,SWIFT MT103,
2025-08-31,inbound,CA,usa_canada,individual,other,CAD,14424.94,10530.21,115305.75,36,Correspondent cheque,
2025-08-31,inbound,CA,usa_canada,exporter,bank,CAD,54868.11,40053.72,438588.22,1,SWIFT MT103,
2025-08-31,inbound,CA,usa_canada,service_provider,bank,CAD,46474.61,33926.47,371494.80,5,SWIFT MT103,
2025-08-31,inbound,CA,usa_canada,service_provider,mto,CAD,8201.40,5987.02,65557.91,1,Taptap Send,
2025-08-31,inbound,CA,usa_canada,ngo,bank,CAD,33139.61,24191.92,264901.48,1,SWIFT MT103,
2025-08-31,inbound,CA,usa_canada,other,bank,CAD,11736.57,8567.69,93816.25,1,SWIFT MT103,
2025-08-31,inbound,CA,usa_canada,other,mto,CAD,7824.38,5711.80,62544.17,1,Ria,
2025-08-31,inbound,DE,eu,individual,mto,EUR,396981.87,432710.24,4738177.08,1437,WorldRemit,
2025-08-31,inbound,DE,eu,individual,mobile_money,EUR,180446.30,196686.47,2153716.86,569,MTN MoMo interop,
2025-08-31,inbound,DE,eu,individual,bank,EUR,129921.34,141614.26,1550676.14,463,SWIFT MT103,
2025-08-31,inbound,DE,eu,individual,other,EUR,14435.70,15734.92,172297.35,55,Correspondent cheque,
2025-08-31,inbound,DE,eu,exporter,bank,EUR,71960.86,78437.33,858888.82,2,SWIFT MT103,
2025-08-31,inbound,DE,eu,service_provider,bank,EUR,40671.82,44332.28,485438.50,6,SWIFT MT103,
2025-08-31,inbound,DE,eu,service_provider,mto,EUR,7177.38,7823.34,85665.62,1,Western Union,
2025-08-31,inbound,DE,eu,ngo,bank,EUR,32343.73,35254.67,386038.61,1,SWIFT MT103,
2025-08-31,inbound,DE,eu,embassy,bank,EUR,6555.90,7145.93,78247.98,1,SWIFT MT103,
2025-08-31,inbound,DE,eu,other,bank,EUR,11088.12,12086.05,132342.23,3,SWIFT MT103,
2025-08-31,inbound,DE,eu,other,mto,EUR,7392.08,8057.37,88228.15,2,WorldRemit,
2025-08-31,inbound,IT,eu,individual,mto,EUR,411094.35,448092.84,4906616.62,1419,Remitly,
2025-08-31,inbound,IT,eu,individual,mobile_money,EUR,186861.07,203678.56,2230280.28,750,MTN MoMo interop,
2025-08-31,inbound,IT,eu,individual,bank,EUR,134539.97,146648.57,1605801.80,370,SWIFT MT103,
2025-08-31,inbound,IT,eu,individual,other,EUR,14948.89,16294.29,178422.42,51,Correspondent cheque,
2025-08-31,inbound,IT,eu,exporter,bank,EUR,78084.39,85111.98,931976.20,3,SWIFT MT103,
2025-08-31,inbound,IT,eu,service_provider,bank,EUR,41921.01,45693.90,500348.22,7,SWIFT MT103,
2025-08-31,inbound,IT,eu,service_provider,mto,EUR,7397.83,8063.63,88296.74,1,Ria,
2025-08-31,inbound,IT,eu,ngo,bank,EUR,41204.67,44913.09,491798.30,3,SWIFT MT103,
2025-08-31,inbound,IT,eu,other,bank,EUR,15008.67,16359.46,179136.03,4,SWIFT MT103,
2025-08-31,inbound,IT,eu,other,mto,EUR,10005.78,10906.30,119424.02,3,Western Union,
