# Sample Bank onboarding dataset — remittance_flows, reporting month 2026-02 (push with as_of_date=2026-02-28).
month,direction,corridor_country,region,recipient_class,channel,currency,amount_fx,amount_usd,amount_ghs,transaction_count,operator_name,notes
2026-02-28,inbound,CA,usa_canada,individual,mto,CAD,321936.06,235013.32,2526393.19,764,Remitly,
2026-02-28,inbound,CA,usa_canada,individual,mobile_money,CAD,146334.57,106824.24,1148360.54,283,MTN MoMo interop,
2026-02-28,inbound,CA,usa_canada,individual,bank,CAD,105360.89,76913.45,826819.59,267,SWIFT MT103,
2026-02-28,inbound,CA,usa_canada,individual,other,CAD,11706.77,8545.94,91868.84,22,Correspondent cheque,
2026-02-28,inbound,CA,usa_canada,exporter,bank,CAD,66958.75,48879.88,525458.76,1,SWIFT MT103,
2026-02-28,inbound,CA,usa_canada,service_provider,bank,CAD,31280.18,22834.53,245471.18,3,SWIFT MT103,
2026-02-28,inbound,CA,usa_canada,service_provider,mto,CAD,5520.03,4029.62,43318.44,1,MoneyGram,
2026-02-28,inbound,CA,usa_canada,ngo,bank,CAD,28053.88,20479.33,220152.84,1,SWIFT MT103,
2026-02-28,inbound,CA,usa_canada,other,bank,CAD,9585.47,6997.39,75221.97,1,SWIFT MT103,
2026-02-28,inbound,CA,usa_canada,other,mto,CAD,6390.31,4664.93,50147.98,1,MoneyGram,
2026-02-28,inbound,DE,eu,individual,mto,EUR,341566.94,372307.96,4002310.58,995,WorldRemit,
2026-02-28,inbound,DE,eu,individual,mobile_money,EUR,155257.70,169230.89,1819232.08,480,MTN MoMo interop,
2026-02-28,inbound,DE,eu,individual,bank,EUR,111785.54,121846.24,1309847.10,402,SWIFT MT103,
2026-02-28,inbound,DE,eu,individual,other,EUR,12420.62,13538.47,145538.57,43,Correspondent cheque,
2026-02-28,inbound,DE,eu,exporter,bank,EUR,53353.33,58155.13,625167.63,2,SWIFT MT103,
2026-02-28,inbound,DE,eu,service_provider,bank,EUR,42170.37,45965.70,494131.26,6,SWIFT MT103,
2026-02-28,inbound,DE,eu,service_provider,mto,EUR,7441.83,8111.59,87199.63,1,Ria,
2026-02-28,inbound,DE,eu,ngo,bank,EUR,38735.41,42221.59,453882.12,2,SWIFT MT103,
2026-02-28,inbound,DE,eu,embassy,bank,EUR,6862.87,7480.53,80415.72,1,SWIFT MT103,
2026-02-28,inbound,DE,eu,other,bank,EUR,12525.48,13652.77,146767.31,3,SWIFT MT103,
2026-02-28,inbound,DE,eu,other,mto,EUR,8350.32,9101.85,97844.87,1,Taptap Send,
2026-02-28,inbound,IT,eu,individual,mto,EUR,375125.40,408886.69,4395531.88,1193,WorldRemit,
2026-02-28,inbound,IT,eu,individual,mobile_money,EUR,170511.55,185857.58,1997969.03,506,MTN MoMo interop,
2026-02-28,inbound,IT,eu,individual,bank,EUR,122768.31,133817.46,1438537.70,410,SWIFT MT103,
2026-02-28,inbound,IT,eu,individual,other,EUR,13640.92,14868.61,159837.52,41,Correspondent cheque,
2026-02-28,inbound,IT,eu,exporter,bank,EUR,55846.29,60872.45,654378.88,2,SWIFT MT103,
2026-02-28,inbound,IT,eu,service_provider,bank,EUR,36434.06,39713.13,426916.09,5,SWIFT MT103,
2026-02-28,inbound,IT,eu,service_provider,mto,EUR,6429.54,7008.20,75338.13,1,MoneyGram,
2026-02-28,inbound,IT,eu,ngo,bank,EUR,31867.26,34735.32,373404.65,2,SWIFT MT103,
2026-02-28,inbound,IT,eu,other,bank,EUR,12189.86,13286.95,142834.69,3,SWIFT MT103,
2026-02-28,inbound,IT,eu,other,mto,EUR,8126.57,8857.97,95223.13,2,MoneyGram,
2026-02-28,inbound,NL,eu,individual,mto,EUR,184496.05,201100.70,2161832.51,616,MoneyGram,
2026-02-28,inbound,NL,eu,individual,mobile_money,EUR,83861.84,91409.41,982651.14,311,MTN MoMo interop,
2026-02-28,inbound,NL,eu,individual,bank,EUR,60380.53,65814.77,707508.82,222,SWIFT MT103,
2026-02-28,inbound,NL,eu,individual,other,EUR,6708.95,7312.75,78612.09,22,Correspondent cheque,
2026-02-28,inbound,NL,eu,exporter,bank,EUR,38641.52,42119.26,452782.06,1,SWIFT MT103,
2026-02-28,inbound,NL,eu,service_provider,bank,EUR,18816.34,20509.81,220480.45,3,SWIFT MT103,
2026-02-28,inbound,NL,eu,service_provider,mto,EUR,3320.53,3619.38,38908.32,1,Remitly,
2026-02-28,inbound,NL,eu,ngo,bank,EUR,19235.73,20966.95,225394.67,1,SWIFT MT103,
2026-02-28,inbound,NL,eu,other,bank,EUR,6103.51,6652.83,71517.87,1,SWIFT MT103,
2026-02-28,inbound,NL,eu,other,mto,EUR,4069.01,4435.22,47678.58,1,Taptap Send,
2026-02-28,inbound,ES,eu,individual,mto,EUR,103947.68,113302.97,1218006.97,364,Remitly,
2026-02-28,inbound,ES,eu,individual,mobile_money,EUR,47248.95,51501.35,553639.53,151,MTN MoMo interop,
2026-02-28,inbound,ES,eu,individual,bank,EUR,34019.24,37080.97,398620.46,108,SWIFT MT103,
2026-02-28,inbound,ES,eu,individual,other,EUR,3779.92,4120.11,44291.16,12,Correspondent cheque,
2026-02-28,inbound,ES,eu,exporter,bank,EUR,21956.36,23932.43,257273.66,1,SWIFT MT103,
2026-02-28,inbound,ES,eu,service_provider,bank,EUR,12168.52,13263.69,142584.68,1,SWIFT MT103,
2026-02-28,inbound,ES,eu,service_provider,mto,EUR,2147.39,2340.65,25162.00,1,Remitly,
2026-02-28,inbound,ES,eu,ngo,bank,EUR,9938.19,10832.62,116450.70,1,SWIFT MT103,
2026-02-28,inbound,ES,eu,other,bank,EUR,3636.81,3964.12,42614.31,1,SWIFT MT103,
2026-02-28,inbound,ES,eu,other,mto,EUR,2424.54,2642.75,28409.54,1,Western Union,
2026-02-28,inbound,FR,eu,individual,mto,EUR,87331.71,95191.56,1023309.31,332,Remitly,
2026-02-28,inbound,FR,eu,individual,mobile_money,EUR,39696.23,43268.89,465140.60,132,Telecel Cash interop,
2026-02-28,inbound,FR,eu,individual,bank,EUR,28581.29,31153.60,334901.23,100,SWIFT MT103,
2026-02-28,inbound,FR,eu,individual,other,EUR,3175.70,3461.51,37211.25,9,Correspondent cheque,
2026-02-28,inbound,FR,eu,exporter,bank,EUR,15041.09,16394.78,176243.92,1,SWIFT MT103,
2026-02-28,inbound,FR,eu,service_provider,bank,EUR,10881.19,11860.50,127500.35,1,SWIFT MT103,
2026-02-28,inbound,FR,eu,service_provider,mto,EUR,1920.21,2093.03,22500.06,1,Western Union,
2026-02-28,inbound,FR,eu,ngo,bank,EUR,8674.65,9455.37,101645.26,1,SWIFT MT103,
2026-02-28,inbound,FR,eu,embassy,bank,EUR,1985.32,2163.99,23262.93,1,SWIFT MT103,
2026-02-28,inbound,FR,eu,other,bank,EUR,2822.10,3076.09,33067.94,1,SWIFT MT103,
2026-02-28,inbound,FR,eu,other,mto,EUR,1881.40,2050.73,22045.29,1,WorldRemit,
2026-02-28,inbound,NG,ecowas,individual,mto,USD,268147.94,268147.94,2882590.32,826,MoneyGram,
2026-02-28,inbound,NG,ecowas,individual,bank,USD,87757.51,87757.51,943393.20,237,SWIFT MT103,
2026-02-28,inbound,NG,ecowas,individual,other,USD,9750.83,9750.83,104821.47,34,Correspondent cheque,
2026-02-28,inbound,NG,ecowas,exporter,bank,USD,53279.51,53279.51,572754.69,2,SWIFT MT103,
2026-02-28,inbound,NG,ecowas,service_provider,bank,USD,35485.14,35485.14,381465.31,6,SWIFT MT103,
2026-02-28,inbound,NG,ecowas,service_provider,mto,USD,6262.08,6262.08,67317.41,1,WorldRemit,
2026-02-28,inbound,NG,ecowas,ngo,bank,USD,32162.30,32162.30,345744.77,1,SWIFT MT103,
2026-02-28,inbound,NG,ecowas,embassy,bank,USD,7312.15,7312.15,78605.62,1,SWIFT MT103,
2026-02-28,inbound,NG,ecowas,other,bank,USD,9765.11,9765.11,104974.94,2,SWIFT MT103,
2026-02-28,inbound,NG,ecowas,other,mto,USD,6510.07,6510.07,69983.29,1,MoneyGram,
2026-02-28,inbound,CI,ecowas,individual,mto,XOF,89949163.61,149315.61,1605142.82,407,Taptap Send,
2026-02-28,inbound,CI,ecowas,individual,bank,XOF,29437908.09,48866.93,525319.47,134,SWIFT MT103,
2026-02-28,inbound,CI,ecowas,individual,other,XOF,3270878.68,5429.66,58368.83,15,Correspondent cheque,
2026-02-28,inbound,CI,ecowas,exporter,bank,XOF,16514089.41,27413.39,294693.93,1,SWIFT MT103,
2026-02-28,inbound,CI,ecowas,service_provider,bank,XOF,11047938.31,18339.58,197150.46,2,SWIFT MT103,
2026-02-28,inbound,CI,ecowas,service_provider,mto,XOF,1949636.17,3236.40,34791.26,1,WorldRemit,
2026-02-28,inbound,CI,ecowas,ngo,bank,XOF,9065815.78,15049.25,161779.48,1,SWIFT MT103,
2026-02-28,inbound,CI,ecowas,other,bank,XOF,2485153.23,4125.35,44347.56,1,SWIFT MT103,
2026-02-28,inbound,CI,ecowas,other,mto,XOF,1656768.82,2750.24,29565.04,1,WorldRemit,
2026-02-28,inbound,TG,ecowas,individual,mto,XOF,30967720.17,51406.42,552618.97,157,MoneyGram,
2026-02-28,inbound,TG,ecowas,individual,bank,XOF,10134890.24,16823.92,180857.12,48,SWIFT MT103,
2026-02-28,inbound,TG,ecowas,individual,other,XOF,1126098.92,1869.32,20095.24,7,Correspondent cheque,
2026-02-28,inbound,TG,ecowas,service_provider,bank,XOF,4453070.61,7392.10,79465.04,1,SWIFT MT103,
2026-02-28,inbound,TG,ecowas,service_provider,mto,XOF,785835.99,1304.49,14023.24,1,Western Union,
2026-02-28,inbound,TG,ecowas,ngo,bank,XOF,3176512.22,5273.01,56684.86,1,SWIFT MT103,
2026-02-28,inbound,TG,ecowas,other,bank,XOF,1323366.89,2196.79,23615.48,1,SWIFT MT103,
2026-02-28,inbound,TG,ecowas,other,mto,XOF,882244.60,1464.53,15743.65,1,MoneyGram,
2026-02-28,inbound,BF,ecowas,individual,mto,XOF,25004271.98,41507.09,446201.23,114,Ria,
2026-02-28,inbound,BF,ecowas,individual,bank,XOF,8183216.28,13584.14,146029.49,45,SWIFT MT103,
2026-02-28,inbound,BF,ecowas,individual,other,XOF,909246.25,1509.35,16225.50,5,Correspondent cheque,
2026-02-28,inbound,BF,ecowas,service_provider,bank,XOF,2736285.78,4542.23,48829.02,1,SWIFT MT103,
2026-02-28,inbound,BF,ecowas,service_provider,mto,XOF,482873.96,801.57,8616.89,1,MoneyGram,
2026-02-28,inbound,BF,ecowas,ngo,bank,XOF,3274345.13,5435.41,58430.69,1,SWIFT MT103,
2026-02-28,inbound,BF,ecowas,other,bank,XOF,766122.25,1271.76,13671.45,1,SWIFT MT103,
2026-02-28,inbound,BF,ecowas,other,mto,XOF,510748.17,847.84,9114.30,1,MoneyGram,
2026-02-28,inbound,ZA,rest_of_africa,individual,mto,ZAR,2885469.61,158700.83,1706033.90,473,Ria,
2026-02-28,inbound,ZA,rest_of_africa,individual,bank,ZAR,944335.51,51938.45,558338.37,164,SWIFT MT103,
2026-02-28,inbound,ZA,rest_of_africa,individual,other,ZAR,104926.17,5770.94,62037.60,17,Correspondent cheque,
2026-02-28,inbound,ZA,rest_of_africa,exporter,bank,ZAR,541387.87,29776.33,320095.58,1,SWIFT MT103,
2026-02-28,inbound,ZA,rest_of_africa,service_provider,bank,ZAR,283150.09,15573.25,167412.49,2,SWIFT MT103,
2026-02-28,inbound,ZA,rest_of_africa,service_provider,mto,ZAR,49967.66,2748.22,29543.38,1,Remitly,
2026-02-28,inbound,ZA,rest_of_africa,ngo,bank,ZAR,304722.46,16759.74,180167.16,1,SWIFT MT103,
2026-02-28,inbound,ZA,rest_of_africa,other,bank,ZAR,94993.00,5224.61,56164.61,1,SWIFT MT103,
2026-02-28,inbound,ZA,rest_of_africa,other,mto,ZAR,63328.67,3483.08,37443.07,1,Remitly,
2026-02-28,inbound,KE,rest_of_africa,individual,mto,USD,50884.24,50884.24,547005.61,180,WorldRemit,
2026-02-28,inbound,KE,rest_of_africa,individual,bank,USD,16653.02,16653.02,179020.02,61,SWIFT MT103,
2026-02-28,inbound,KE,rest_of_africa,individual,other,USD,1850.34,1850.34,19891.11,6,Correspondent cheque,
2026-02-28,inbound,KE,rest_of_africa,service_provider,bank,USD,4826.63,4826.63,51886.30,1,SWIFT MT103,
2026-02-28,inbound,KE,rest_of_africa,service_provider,mto,USD,851.76,851.76,9156.41,1,Remitly,
2026-02-28,inbound,KE,rest_of_africa,ngo,bank,USD,4138.35,4138.35,44487.25,1,SWIFT MT103,
2026-02-28,inbound,KE,rest_of_africa,other,bank,USD,1472.90,1472.90,15833.71,1,SWIFT MT103,
2026-02-28,inbound,KE,rest_of_africa,other,mto,USD,981.94,981.94,10555.81,1,Ria,
2026-02-28,inbound,GA,rest_of_africa,individual,mto,USD,28313.04,28313.04,304365.13,84,Western Union,
2026-02-28,inbound,GA,rest_of_africa,individual,bank,USD,9266.08,9266.08,99610.41,31,SWIFT MT103,
2026-02-28,inbound,GA,rest_of_africa,individual,other,USD,1029.56,1029.56,11067.82,3,Correspondent cheque,
2026-02-28,inbound,GA,rest_of_africa,service_provider,bank,USD,4725.36,4725.36,50797.60,1,SWIFT MT103,
2026-02-28,inbound,GA,rest_of_africa,service_provider,mto,USD,833.89,833.89,8964.28,1,Ria,
2026-02-28,inbound,GA,rest_of_africa,ngo,bank,USD,4091.19,4091.19,43980.25,1,SWIFT MT103,
2026-02-28,inbound,GA,rest_of_africa,other,bank,USD,1153.80,1153.80,12403.31,1,SWIFT MT103,
2026-02-28,inbound,GA,rest_of_africa,other,mto,USD,769.20,769.20,8268.87,1,Remitly,
2026-02-28,inbound,AE,other,individual,mto,AED,988236.38,268800.30,2889603.18,920,MoneyGram,
2026-02-28,inbound,AE,other,individual,mobile_money,AED,449198.36,122181.95,1313455.99,358,MTN MoMo interop,
2026-02-28,inbound,AE,other,individual,bank,AED,323422.82,87971.01,945688.31,314,SWIFT MT103,
2026-02-28,inbound,AE,other,individual,other,AED,35935.87,9774.56,105076.48,29,Correspondent cheque,
2026-02-28,inbound,AE,other,exporter,bank,AED,142787.73,38838.26,417511.32,1,SWIFT MT103,
2026-02-28,inbound,AE,other,service_provider,bank,AED,114672.63,31190.96,335302.78,4,SWIFT MT103,
2026-02-28,inbound,AE,other,service_provider,mto,AED,20236.35,5504.29,59171.08,1,Taptap Send,
2026-02-28,inbound,AE,other,ngo,bank,AED,95862.55,26074.61,280302.10,1,SWIFT MT103,
2026-02-28,inbound,AE,other,other,bank,AED,33445.11,9097.07,97793.50,2,SWIFT MT103,
2026-02-28,inbound,AE,other,other,mto,AED,22296.74,6064.71,65195.67,1,Ria,
2026-02-28,inbound,AU,other,individual,mto,AUD,127320.23,84031.35,903337.02,311,Taptap Send,
2026-02-28,inbound,AU,other,individual,mobile_money,AUD,57872.83,38196.07,410607.74,104,Telecel Cash interop,
2026-02-28,inbound,AU,other,individual,bank,AUD,41668.44,27501.17,295637.57,101,SWIFT MT103,
2026-02-28,inbound,AU,other,individual,other,AUD,4629.83,3055.69,32848.62,10,Correspondent cheque,
2026-02-28,inbound,AU,other,exporter,bank,AUD,24158.16,15944.39,171402.15,1,SWIFT MT103,
2026-02-28,inbound,AU,other,service_provider,bank,AUD,17694.82,11678.58,125544.74,2,SWIFT MT103,
2026-02-28,inbound,AU,other,service_provider,mto,AUD,3122.62,2060.93,22154.95,1,WorldRemit,
2026-02-28,inbound,AU,other,ngo,bank,AUD,12263.57,8093.96,87010.03,1,SWIFT MT103,
2026-02-28,inbound,AU,other,other,bank,AUD,5373.62,3546.59,38125.85,1,SWIFT MT103,
2026-02-28,inbound,AU,other,other,mto,AUD,3582.41,2364.39,25417.23,1,Remitly,
2026-02-28,inbound,CN,other,individual,mto,USD,112317.56,112317.56,1207413.72,300,WorldRemit,
2026-02-28,inbound,CN,other,individual,mobile_money,USD,51053.43,51053.43,548824.42,190,MTN MoMo interop,
2026-02-28,inbound,CN,other,individual,bank,USD,36758.47,36758.47,395153.58,128,SWIFT MT103,
2026-02-28,inbound,CN,other,individual,other,USD,4084.27,4084.27,43905.95,12,Correspondent cheque,
2026-02-28,inbound,CN,other,exporter,bank,USD,21161.78,21161.78,227489.15,1,SWIFT MT103,
2026-02-28,inbound,CN,other,service_provider,bank,USD,12815.49,12815.49,137766.52,1,SWIFT MT103,
2026-02-28,inbound,CN,other,service_provider,mto,USD,2261.56,2261.56,24311.74,1,Western Union,
2026-02-28,inbound,CN,other,ngo,bank,USD,9486.65,9486.65,101981.44,1,SWIFT MT103,
2026-02-28,inbound,CN,other,embassy,bank,USD,2036.84,2036.84,21896.01,1,SWIFT MT103,
2026-02-28,inbound,CN,other,other,bank,USD,3544.12,3544.12,38099.24,1,SWIFT MT103,
2026-02-28,inbound,CN,other,other,mto,USD,2362.74,2362.74,25399.49,1,WorldRemit,
2026-02-28,inbound,SA,other,individual,mto,USD,48607.08,48607.08,522526.13,164,Western Union,
2026-02-28,inbound,SA,other,individual,mobile_money,USD,22094.13,22094.13,237511.88,67,Telecel Cash interop,
2026-02-28,inbound,SA,other,individual,bank,USD,15907.77,15907.77,171008.55,47,SWIFT MT103,
2026-02-28,inbound,SA,other,individual,other,USD,1767.53,1767.53,19000.95,4,Correspondent cheque,
2026-02-28,inbound,SA,other,exporter,bank,USD,12098.17,12098.17,130055.35,1,SWIFT MT103,
2026-02-28,inbound,SA,other,service_provider,bank,USD,7184.16,7184.16,77229.77,1,SWIFT MT103,
2026-02-28,inbound,SA,other,service_provider,mto,USD,1267.79,1267.79,13628.78,1,WorldRemit,
2026-02-28,inbound,SA,other,ngo,bank,USD,6140.98,6140.98,66015.55,1,SWIFT MT103,
2026-02-28,inbound,SA,other,embassy,bank,USD,1363.87,1363.87,14661.59,1,SWIFT MT103,
2026-02-28,inbound,SA,other,other,bank,USD,1759.15,1759.15,18910.88,1,SWIFT MT103,
2026-02-28,inbound,SA,other,other,mto,USD,1172.77,1172.77,12607.25,1,Remitly,
2026-02-28,outbound,US,usa_canada,other,bank,USD,87170.95,87170.95,937087.68,9,SWIFT MT103,outward customer transfer (not on BSD17)
2026-02-28,outbound,GB,uk,other,bank,GBP,104413.48,132605.12,1425505.00,14,SWIFT MT103,outward customer transfer (not on BSD17)
2026-02-28,outbound,CN,other,other,bank,USD,90330.06,90330.06,971048.11,10,SWIFT MT103,outward customer transfer (not on BSD17)
2026-02-28,outbound,AE,other,other,bank,AED,509240.17,138513.33,1489018.24,15,SWIFT MT103,outward customer transfer (not on BSD17)
2026-02-28,outbound,NG,ecowas,other,bank,USD,131677.14,131677.14,1415529.21,14,SWIFT MT103,outward customer transfer (not on BSD17)
2026-02-28,outbound,ZA,rest_of_africa,other,bank,ZAR,986538.56,54259.62,583290.92,6,SWIFT MT103,outward customer transfer (not on BSD17)
