# Sample Bank onboarding dataset — remittance_flows, reporting month 2026-01 (push with as_of_date=2026-01-31).
month,direction,corridor_country,region,recipient_class,channel,currency,amount_fx,amount_usd,amount_ghs,transaction_count,operator_name,notes
2026-01-31,inbound,DE,eu,individual,bank,EUR,80876.49,88155.38,934447.02,249,SWIFT MT103,
2026-01-31,inbound,DE,eu,individual,other,EUR,8986.28,9795.04,103827.45,26,Correspondent cheque,
2026-01-31,inbound,DE,eu,exporter,bank,EUR,51100.06,55699.07,590410.09,2,SWIFT MT103,
2026-01-31,inbound,DE,eu,service_provider,bank,EUR,35463.78,38655.52,409748.54,5,SWIFT MT103,
2026-01-31,inbound,DE,eu,service_provider,mto,EUR,6258.31,6821.56,72308.57,1,Remitly,
2026-01-31,inbound,DE,eu,ngo,bank,EUR,31796.46,34658.14,367376.33,2,SWIFT MT103,
2026-01-31,inbound,DE,eu,embassy,bank,EUR,6197.48,6755.25,71605.65,1,SWIFT MT103,
2026-01-31,inbound,DE,eu,other,bank,EUR,11680.41,12731.64,134955.42,3,SWIFT MT103,
2026-01-31,inbound,DE,eu,other,mto,EUR,7786.94,8487.76,89970.28,2,WorldRemit,
2026-01-31,inbound,IT,eu,individual,mto,EUR,384769.48,419398.73,4445626.53,1553,Ria,
2026-01-31,inbound,IT,eu,individual,mobile_money,EUR,174895.22,190635.79,2020739.33,657,MTN MoMo interop,
2026-01-31,inbound,IT,eu,individual,bank,EUR,125924.56,137257.77,1454932.32,409,SWIFT MT103,
2026-01-31,inbound,IT,eu,individual,other,EUR,13991.62,15250.86,161659.15,48,Correspondent cheque,
2026-01-31,inbound,IT,eu,exporter,bank,EUR,50618.95,55174.65,584851.32,2,SWIFT MT103,
2026-01-31,inbound,IT,eu,service_provider,bank,EUR,44679.90,48701.09,516231.56,8,SWIFT MT103,
2026-01-31,inbound,IT,eu,service_provider,mto,EUR,7884.69,8594.31,91099.69,1,Western Union,
2026-01-31,inbound,IT,eu,ngo,bank,EUR,34670.84,37791.22,400586.92,2,SWIFT MT103,
2026-01-31,inbound,IT,eu,other,bank,EUR,11669.21,12719.44,134826.06,3,SWIFT MT103,
2026-01-31,inbound,IT,eu,other,mto,EUR,7779.47,8479.63,89884.04,2,WorldRemit,
2026-01-31,inbound,NL,eu,individual,mto,EUR,164533.12,179341.10,1901015.66,573,Ria,
2026-01-31,inbound,NL,eu,individual,mobile_money,EUR,74787.78,81518.68,864098.03,278,Telecel Cash interop,
2026-01-31,inbound,NL,eu,individual,bank,EUR,53847.20,58693.45,622150.58,152,SWIFT MT103,
2026-01-31,inbound,NL,eu,individual,other,EUR,5983.02,6521.49,69127.84,16,Correspondent cheque,
2026-01-31,inbound,NL,eu,exporter,bank,EUR,37068.99,40405.20,428295.17,1,SWIFT MT103,
2026-01-31,inbound,NL,eu,service_provider,bank,EUR,25526.88,27824.30,294937.58,4,SWIFT MT103,
2026-01-31,inbound,NL,eu,service_provider,mto,EUR,4504.74,4910.17,52047.81,1,Ria,
2026-01-31,inbound,NL,eu,ngo,bank,EUR,18113.86,19744.11,209287.58,1,SWIFT MT103,
2026-01-31,inbound,NL,eu,other,bank,EUR,5649.72,6158.19,65276.85,1,SWIFT MT103,
2026-01-31,inbound,NL,eu,other,mto,EUR,3766.48,4105.46,43517.90,1,Taptap Send,
2026-01-31,inbound,ES,eu,individual,mto,EUR,85776.77,93496.68,991064.83,282,Remitly,
2026-01-31,inbound,ES,eu,individual,mobile_money,EUR,38989.44,42498.49,450484.02,148,MTN MoMo interop,
2026-01-31,inbound,ES,eu,individual,bank,EUR,28072.40,30598.91,324348.49,101,SWIFT MT103,
2026-01-31,inbound,ES,eu,individual,other,EUR,3119.16,3399.88,36038.72,9,Correspondent cheque,
2026-01-31,inbound,ES,eu,exporter,bank,EUR,19291.89,21028.17,222898.55,1,SWIFT MT103,
2026-01-31,inbound,ES,eu,service_provider,bank,EUR,13155.27,14339.24,151995.94,2,SWIFT MT103,
2026-01-31,inbound,ES,eu,service_provider,mto,EUR,2321.52,2530.45,26822.81,1,MoneyGram,
2026-01-31,inbound,ES,eu,ngo,bank,EUR,11979.94,13058.14,138416.24,1,SWIFT MT103,
2026-01-31,inbound,ES,eu,other,bank,EUR,2953.88,3219.73,34129.09,1,SWIFT MT103,
2026-01-31,inbound,ES,eu,other,mto,EUR,1969.25,2146.48,22752.73,1,MoneyGram,
2026-01-31,inbound,FR,eu,individual,mto,EUR,61678.05,67229.08,712628.23,240,Taptap Send,
2026-01-31,inbound,FR,eu,individual,mobile_money,EUR,28035.48,30558.67,323921.92,102,Telecel Cash interop,
2026-01-31,inbound,FR,eu,individual,bank,EUR,20185.54,22002.24,233223.78,79,SWIFT MT103,
2026-01-31,inbound,FR,eu,individual,other,EUR,2242.84,2444.69,25913.75,7,Correspondent cheque,
2026-01-31,inbound,FR,eu,exporter,bank,EUR,15513.22,16909.41,179239.71,1,SWIFT MT103,
2026-01-31,inbound,FR,eu,service_provider,bank,EUR,9213.75,10042.99,106455.67,1,SWIFT MT103,
2026-01-31,inbound,FR,eu,service_provider,mto,EUR,1625.96,1772.29,18786.29,1,Ria,
2026-01-31,inbound,FR,eu,ngo,bank,EUR,8552.38,9322.10,98814.24,1,SWIFT MT103,
2026-01-31,inbound,FR,eu,embassy,bank,EUR,1962.00,2138.58,22668.94,1,SWIFT MT103,
2026-01-31,inbound,FR,eu,other,bank,EUR,2635.02,2872.18,30445.07,1,SWIFT MT103,
2026-01-31,inbound,FR,eu,other,mto,EUR,1756.68,1914.78,20296.72,1,Taptap Send,
2026-01-31,inbound,NG,ecowas,individual,mto,USD,246131.72,246131.72,2608996.25,787,Remitly,
2026-01-31,inbound,NG,ecowas,individual,bank,USD,80552.20,80552.20,853853.32,216,SWIFT MT103,
2026-01-31,inbound,NG,ecowas,individual,other,USD,8950.24,8950.24,94872.59,26,Correspondent cheque,
2026-01-31,inbound,NG,ecowas,exporter,bank,USD,57834.89,57834.89,613049.85,2,SWIFT MT103,
2026-01-31,inbound,NG,ecowas,service_provider,bank,USD,29018.53,29018.53,307596.37,5,SWIFT MT103,
2026-01-31,inbound,NG,ecowas,service_provider,mto,USD,5120.92,5120.92,54281.71,1,Western Union,
2026-01-31,inbound,NG,ecowas,ngo,bank,USD,28108.30,28108.30,297947.98,2,SWIFT MT103,
2026-01-31,inbound,NG,ecowas,embassy,bank,USD,6394.23,6394.23,67778.89,1,SWIFT MT103,
2026-01-31,inbound,NG,ecowas,other,bank,USD,11493.24,11493.24,121828.38,3,SWIFT MT103,
2026-01-31,inbound,NG,ecowas,other,mto,USD,7662.16,7662.16,81218.92,1,WorldRemit,
2026-01-31,inbound,CI,ecowas,individual,mto,XOF,85751465.21,142347.43,1508882.78,365,Remitly,
2026-01-31,inbound,CI,ecowas,individual,bank,XOF,28064115.89,46586.43,493816.18,131,SWIFT MT103,
2026-01-31,inbound,CI,ecowas,individual,other,XOF,3118235.10,5176.27,54868.46,13,Correspondent cheque,
2026-01-31,inbound,CI,ecowas,exporter,bank,XOF,18430098.75,30593.96,324296.02,1,SWIFT MT103,
2026-01-31,inbound,CI,ecowas,service_provider,bank,XOF,9079581.45,15072.11,159764.32,2,SWIFT MT103,
2026-01-31,inbound,CI,ecowas,service_provider,mto,XOF,1602279.08,2659.78,28193.70,1,Taptap Send,
2026-01-31,inbound,CI,ecowas,ngo,bank,XOF,10410004.70,17280.61,183174.44,1,SWIFT MT103,
2026-01-31,inbound,CI,ecowas,other,bank,XOF,3309587.28,5493.91,58235.50,1,SWIFT MT103,
2026-01-31,inbound,CI,ecowas,other,mto,XOF,2206391.52,3662.61,38823.67,1,Ria,
2026-01-31,inbound,TG,ecowas,individual,mto,XOF,37860338.64,62848.16,666190.52,197,Ria,
2026-01-31,inbound,TG,ecowas,individual,bank,XOF,12390656.28,20568.49,218025.99,61,SWIFT MT103,
2026-01-31,inbound,TG,ecowas,individual,other,XOF,1376739.59,2285.39,24225.11,5,Correspondent cheque,
2026-01-31,inbound,TG,ecowas,service_provider,bank,XOF,4575909.30,7596.01,80517.70,1,SWIFT MT103,
2026-01-31,inbound,TG,ecowas,service_provider,mto,XOF,807513.41,1340.47,14209.01,1,Taptap Send,
2026-01-31,inbound,TG,ecowas,ngo,bank,XOF,3690324.80,6125.94,64934.96,1,SWIFT MT103,
2026-01-31,inbound,TG,ecowas,other,bank,XOF,1329395.38,2206.80,23392.04,1,SWIFT MT103,
2026-01-31,inbound,TG,ecowas,other,mto,XOF,886263.58,1471.20,15594.69,1,Remitly,
2026-01-31,inbound,BF,ecowas,individual,mto,XOF,28640479.88,47543.20,503957.88,176,Taptap Send,
2026-01-31,inbound,BF,ecowas,individual,bank,XOF,9373247.96,15559.59,164931.67,52,SWIFT MT103,
2026-01-31,inbound,BF,ecowas,individual,other,XOF,1041472.00,1728.84,18325.74,4,Correspondent cheque,
2026-01-31,inbound,BF,ecowas,service_provider,bank,XOF,3470757.72,5761.46,61071.45,1,SWIFT MT103,
2026-01-31,inbound,BF,ecowas,service_provider,mto,XOF,612486.66,1016.73,10777.32,1,Remitly,
2026-01-31,inbound,BF,ecowas,ngo,bank,XOF,3123987.27,5185.82,54969.68,1,SWIFT MT103,
2026-01-31,inbound,BF,ecowas,other,bank,XOF,1128640.68,1873.54,19859.56,1,SWIFT MT103,
2026-01-31,inbound,BF,ecowas,other,mto,XOF,752427.12,1249.03,13239.71,1,Taptap Send,
2026-01-31,inbound,ZA,rest_of_africa,individual,mto,ZAR,2654975.30,146023.64,1547850.60,473,Remitly,
2026-01-31,inbound,ZA,rest_of_africa,individual,bank,ZAR,868901.01,47789.56,506569.29,128,SWIFT MT103,
2026-01-31,inbound,ZA,rest_of_africa,individual,other,ZAR,96544.56,5309.95,56285.48,17,Correspondent cheque,
2026-01-31,inbound,ZA,rest_of_africa,exporter,bank,ZAR,447912.70,24635.20,261133.10,1,SWIFT MT103,
2026-01-31,inbound,ZA,rest_of_africa,service_provider,bank,ZAR,257093.24,14140.13,149885.36,2,SWIFT MT103,
2026-01-31,inbound,ZA,rest_of_africa,service_provider,mto,ZAR,45369.40,2495.32,26450.36,1,Remitly,
2026-01-31,inbound,ZA,rest_of_africa,ngo,bank,ZAR,233904.61,12864.75,136366.39,1,SWIFT MT103,
2026-01-31,inbound,ZA,rest_of_africa,other,bank,ZAR,81412.23,4477.67,47463.33,1,SWIFT MT103,
2026-01-31,inbound,ZA,rest_of_africa,other,mto,ZAR,54274.82,2985.11,31642.22,1,WorldRemit,
2026-01-31,inbound,KE,rest_of_africa,individual,mto,USD,50411.87,50411.87,534365.85,126,Taptap Send,
2026-01-31,inbound,KE,rest_of_africa,individual,bank,USD,16498.43,16498.43,174883.37,44,SWIFT MT103,
2026-01-31,inbound,KE,rest_of_africa,individual,other,USD,1833.16,1833.16,19431.49,6,Correspondent cheque,
2026-01-31,inbound,KE,rest_of_africa,service_provider,bank,USD,6205.09,6205.09,65773.99,1,SWIFT MT103,
2026-01-31,inbound,KE,rest_of_africa,service_provider,mto,USD,1095.02,1095.02,11607.17,1,WorldRemit,
2026-01-31,inbound,KE,rest_of_africa,ngo,bank,USD,4799.26,4799.26,50872.14,1,SWIFT MT103,
2026-01-31,inbound,KE,rest_of_africa,other,bank,USD,1640.08,1640.08,17384.81,1,SWIFT MT103,
2026-01-31,inbound,KE,rest_of_africa,other,mto,USD,1093.38,1093.38,11589.88,1,Western Union,
2026-01-31,inbound,GA,rest_of_africa,individual,mto,USD,32360.88,32360.88,343025.29,85,Ria,
2026-01-31,inbound,GA,rest_of_africa,individual,bank,USD,10590.83,10590.83,112262.82,35,SWIFT MT103,
2026-01-31,inbound,GA,rest_of_africa,individual,other,USD,1176.76,1176.76,12473.65,4,Correspondent cheque,
2026-01-31,inbound,GA,rest_of_africa,service_provider,bank,USD,4173.48,4173.48,44238.87,1,SWIFT MT103,
2026-01-31,inbound,GA,rest_of_africa,service_provider,mto,USD,736.50,736.50,7806.86,1,Western Union,
2026-01-31,inbound,GA,rest_of_africa,ngo,bank,USD,3374.54,3374.54,35770.17,1,SWIFT MT103,
2026-01-31,inbound,GA,rest_of_africa,other,bank,USD,1049.58,1049.58,11125.51,1,SWIFT MT103,
2026-01-31,inbound,GA,rest_of_africa,other,mto,USD,699.72,699.72,7417.00,1,Ria,
2026-01-31,inbound,AE,other,individual,mto,AED,919932.18,250221.55,2652348.47,819,MoneyGram,
2026-01-31,inbound,AE,other,individual,mobile_money,AED,418150.99,113737.07,1205612.94,347,Telecel Cash interop,
2026-01-31,inbound,AE,other,individual,bank,AED,301068.71,81890.69,868041.32,253,SWIFT MT103,
2026-01-31,inbound,AE,other,individual,other,AED,33452.08,9098.97,96449.04,33,Correspondent cheque,
2026-01-31,inbound,AE,other,exporter,bank,AED,122939.91,33439.66,354460.35,1,SWIFT MT103,
2026-01-31,inbound,AE,other,service_provider,bank,AED,92751.19,25228.32,267420.23,3,SWIFT MT103,
2026-01-31,inbound,AE,other,service_provider,mto,AED,16367.86,4452.06,47191.81,1,Ria,
2026-01-31,inbound,AE,other,ngo,bank,AED,70928.42,19292.53,204500.81,1,SWIFT MT103,
2026-01-31,inbound,AE,other,other,bank,AED,26357.91,7169.35,75995.13,2,SWIFT MT103,
2026-01-31,inbound,AE,other,other,mto,AED,17571.94,4779.57,50663.42,1,MoneyGram,
2026-01-31,inbound,AU,other,individual,mto,AUD,133078.06,87831.52,931014.10,283,Remitly,
2026-01-31,inbound,AU,other,individual,mobile_money,AUD,60490.03,39923.42,423188.23,148,MTN MoMo interop,
2026-01-31,inbound,AU,other,individual,bank,AUD,43552.82,28744.86,304695.52,75,SWIFT MT103,
2026-01-31,inbound,AU,other,individual,other,AUD,4839.20,3193.87,33855.06,8,Correspondent cheque,
2026-01-31,inbound,AU,other,exporter,bank,AUD,24307.34,16042.84,170054.16,1,SWIFT MT103,
2026-01-31,inbound,AU,other,service_provider,bank,AUD,16436.15,10847.86,114987.32,1,SWIFT MT103,
2026-01-31,inbound,AU,other,service_provider,mto,AUD,2900.50,1914.33,20291.88,1,Remitly,
2026-01-31,inbound,AU,other,ngo,bank,AUD,15519.49,10242.86,108574.34,1,SWIFT MT103,
2026-01-31,inbound,AU,other,other,bank,AUD,4525.76,2987.00,31662.24,1,SWIFT MT103,
2026-01-31,inbound,AU,other,other,mto,AUD,3017.18,1991.34,21108.16,1,MoneyGram,
2026-01-31,inbound,CN,other,individual,mto,USD,113512.85,113512.85,1203236.21,298,MoneyGram,
2026-01-31,inbound,CN,other,individual,mobile_money,USD,51596.75,51596.75,546925.55,167,Telecel Cash interop,
2026-01-31,inbound,CN,other,individual,bank,USD,37149.66,37149.66,393786.40,94,SWIFT MT103,
2026-01-31,inbound,CN,other,individual,other,USD,4127.74,4127.74,43754.04,11,Correspondent cheque,
2026-01-31,inbound,CN,other,exporter,bank,USD,18499.98,18499.98,196099.83,1,SWIFT MT103,
2026-01-31,inbound,CN,other,service_provider,bank,USD,13951.32,13951.32,147883.98,2,SWIFT MT103,
2026-01-31,inbound,CN,other,service_provider,mto,USD,2462.00,2462.00,26097.17,1,Western Union,
2026-01-31,inbound,CN,other,ngo,bank,USD,9998.66,9998.66,105985.75,1,SWIFT MT103,
2026-01-31,inbound,CN,other,embassy,bank,USD,2047.46,2047.46,21703.05,1,SWIFT MT103,
2026-01-31,inbound,CN,other,other,bank,USD,3598.64,3598.64,38145.56,1,SWIFT MT103,
2026-01-31,inbound,CN,other,other,mto,USD,2399.09,2399.09,25430.37,1,Western Union,
2026-01-31,inbound,SA,other,individual,mto,USD,63074.66,63074.66,668591.38,182,Western Union,
2026-01-31,inbound,SA,other,individual,mobile_money,USD,28670.30,28670.30,303905.17,77,MTN MoMo interop,
2026-01-31,inbound,SA,other,individual,bank,USD,20642.62,20642.62,218811.73,51,SWIFT MT103,
2026-01-31,inbound,SA,other,individual,other,USD,2293.62,2293.62,24312.41,8,Correspondent cheque,
2026-01-31,inbound,SA,other,exporter,bank,USD,10201.58,10201.58,108136.74,1,SWIFT MT103,
2026-01-31,inbound,SA,other,service_provider,bank,USD,6816.95,6816.95,72259.66,1,SWIFT MT103,
2026-01-31,inbound,SA,other,service_provider,mto,USD,1202.99,1202.99,12751.70,1,Taptap Send,
2026-01-31,inbound,SA,other,ngo,bank,USD,4900.94,4900.94,51949.95,1,SWIFT MT103,
2026-01-31,inbound,SA,other,embassy,bank,USD,1308.11,1308.11,13865.98,1,SWIFT MT103,
2026-01-31,inbound,SA,other,other,bank,USD,1893.99,1893.99,20076.29,1,SWIFT MT103,
2026-01-31,inbound,SA,other,other,mto,USD,1262.66,1262.66,13384.19,1,MoneyGram,
2026-01-31,outbound,US,usa_canada,other,bank,USD,60690.49,60690.49,643319.18,6,SWIFT MT103,outward customer transfer (not on BSD17)
2026-01-31,outbound,GB,uk,other,bank,GBP,77514.20,98443.04,1043496.17,10,SWIFT MT103,outward customer transfer (not on BSD17)
2026-01-31,outbound,CN,other,other,bank,USD,129991.59,129991.59,1377910.88,14,SWIFT MT103,outward customer transfer (not on BSD17)
2026-01-31,outbound,AE,other,other,bank,AED,378863.13,103050.77,1092338.19,11,SWIFT MT103,outward customer transfer (not on BSD17)
2026-01-31,outbound,NG,ecowas,other,bank,USD,73929.87,73929.87,783656.65,8,SWIFT MT103,outward customer transfer (not on BSD17)
2026-01-31,outbound,ZA,rest_of_africa,other,bank,ZAR,956319.40,52597.57,557534.21,5,SWIFT MT103,outward customer transfer (not on BSD17)
