# Sample Bank onboarding dataset — remittance_flows, reporting month 2025-10 (push with as_of_date=2025-10-31).
month,direction,corridor_country,region,recipient_class,channel,currency,amount_fx,amount_usd,amount_ghs,transaction_count,operator_name,notes
2025-10-31,inbound,CI,ecowas,ngo,bank,XOF,8914319.77,14797.77,161295.70,1,SWIFT MT103,
2025-10-31,inbound,CI,ecowas,other,bank,XOF,2675323.66,4441.04,48407.31,1,SWIFT MT103,
2025-10-31,inbound,CI,ecowas,other,mto,XOF,1783549.11,2960.69,32271.54,1,Ria,
2025-10-31,inbound,TG,ecowas,individual,mto,XOF,34506620.17,57280.99,624362.79,155,WorldRemit,
2025-10-31,inbound,TG,ecowas,individual,bank,XOF,11293075.69,18746.51,204336.91,63,SWIFT MT103,
2025-10-31,inbound,TG,ecowas,individual,other,XOF,1254786.19,2082.95,22704.10,7,Correspondent cheque,
2025-10-31,inbound,TG,ecowas,service_provider,bank,XOF,3579197.25,5941.47,64761.99,1,SWIFT MT103,
2025-10-31,inbound,TG,ecowas,service_provider,mto,XOF,631623.04,1048.49,11428.59,1,Ria,
2025-10-31,inbound,TG,ecowas,ngo,bank,XOF,3731568.65,6194.40,67519.00,1,SWIFT MT103,
2025-10-31,inbound,TG,ecowas,other,bank,XOF,1364753.35,2265.49,24693.85,1,SWIFT MT103,
2025-10-31,inbound,TG,ecowas,other,mto,XOF,909835.57,1510.33,16462.56,1,Ria,
2025-10-31,inbound,BF,ecowas,individual,mto,XOF,28335322.24,47036.63,512699.32,138,Ria,
2025-10-31,inbound,BF,ecowas,individual,bank,XOF,9273378.19,15393.81,167792.50,51,SWIFT MT103,
2025-10-31,inbound,BF,ecowas,individual,other,XOF,1030375.35,1710.42,18643.61,5,Correspondent cheque,
2025-10-31,inbound,BF,ecowas,service_provider,bank,XOF,3025489.47,5022.31,54743.21,1,SWIFT MT103,
2025-10-31,inbound,BF,ecowas,service_provider,mto,XOF,533909.91,886.29,9660.57,1,Taptap Send,
2025-10-31,inbound,BF,ecowas,ngo,bank,XOF,2513852.50,4173.00,45485.65,1,SWIFT MT103,
2025-10-31,inbound,BF,ecowas,other,bank,XOF,1107331.54,1838.17,20036.06,1,SWIFT MT103,
2025-10-31,inbound,BF,ecowas,other,mto,XOF,738221.02,1225.45,13357.37,1,MoneyGram,
2025-10-31,inbound,ZA,rest_of_africa,individual,mto,ZAR,2307910.42,126935.07,1383592.29,426,Taptap Send,
2025-10-31,inbound,ZA,rest_of_africa,individual,bank,ZAR,755316.14,41542.39,452812.02,112,SWIFT MT103,
2025-10-31,inbound,ZA,rest_of_africa,individual,other,ZAR,83924.02,4615.82,50312.45,13,Correspondent cheque,
2025-10-31,inbound,ZA,rest_of_africa,exporter,bank,ZAR,550471.90,30275.95,330007.90,1,SWIFT MT103,
2025-10-31,inbound,ZA,rest_of_africa,service_provider,bank,ZAR,317119.50,17441.57,190113.14,2,SWIFT MT103,
2025-10-31,inbound,ZA,rest_of_africa,service_provider,mto,ZAR,55962.26,3077.92,33549.38,1,MoneyGram,
2025-10-31,inbound,ZA,rest_of_africa,ngo,bank,ZAR,292491.07,16087.01,175348.40,1,SWIFT MT103,
2025-10-31,inbound,ZA,rest_of_africa,other,bank,ZAR,105281.49,5790.48,63116.25,1,SWIFT MT103,
2025-10-31,inbound,ZA,rest_of_africa,other,mto,ZAR,70187.66,3860.32,42077.50,1,Taptap Send,
2025-10-31,inbound,KE,rest_of_africa,individual,mto,USD,49644.34,49644.34,541123.32,154,Taptap Send,
2025-10-31,inbound,KE,rest_of_africa,individual,bank,USD,16247.24,16247.24,177094.91,53,SWIFT MT103,
2025-10-31,inbound,KE,rest_of_africa,individual,other,USD,1805.25,1805.25,19677.21,6,Correspondent cheque,
2025-10-31,inbound,KE,rest_of_africa,service_provider,bank,USD,5103.33,5103.33,55626.35,1,SWIFT MT103,
2025-10-31,inbound,KE,rest_of_africa,service_provider,mto,USD,900.59,900.59,9816.41,1,Taptap Send,
2025-10-31,inbound,KE,rest_of_africa,ngo,bank,USD,4403.99,4403.99,48003.45,1,SWIFT MT103,
2025-10-31,inbound,KE,rest_of_africa,other,bank,USD,1524.05,1524.05,16612.18,1,SWIFT MT103,
2025-10-31,inbound,KE,rest_of_africa,other,mto,USD,1016.04,1016.04,11074.79,1,MoneyGram,
2025-10-31,inbound,GA,rest_of_africa,individual,mto,USD,31884.04,31884.04,347535.99,109,Remitly,
2025-10-31,inbound,GA,rest_of_africa,individual,bank,USD,10434.78,10434.78,113739.05,35,SWIFT MT103,
2025-10-31,inbound,GA,rest_of_africa,individual,other,USD,1159.42,1159.42,12637.67,3,Correspondent cheque,
2025-10-31,inbound,GA,rest_of_africa,service_provider,bank,USD,4589.55,4589.55,50026.09,1,SWIFT MT103,
2025-10-31,inbound,GA,rest_of_africa,service_provider,mto,USD,809.92,809.92,8828.13,1,MoneyGram,
2025-10-31,inbound,GA,rest_of_africa,ngo,bank,USD,4363.48,4363.48,47561.93,1,SWIFT MT103,
2025-10-31,inbound,GA,rest_of_africa,other,bank,USD,1275.14,1275.14,13899.04,1,SWIFT MT103,
2025-10-31,inbound,GA,rest_of_africa,other,mto,USD,850.09,850.09,9266.02,1,WorldRemit,
2025-10-31,inbound,AE,other,individual,mto,AED,822094.94,223609.82,2437347.08,578,Remitly,
2025-10-31,inbound,AE,other,individual,mobile_money,AED,373679.52,101640.83,1107885.04,290,MTN MoMo interop,
2025-10-31,inbound,AE,other,individual,bank,AED,269049.25,73181.40,797677.23,248,SWIFT MT103,
2025-10-31,inbound,AE,other,individual,other,AED,29894.36,8131.27,88630.80,26,Correspondent cheque,
2025-10-31,inbound,AE,other,exporter,bank,AED,165304.76,44962.90,490095.56,1,SWIFT MT103,
2025-10-31,inbound,AE,other,service_provider,bank,AED,84702.46,23039.07,251125.85,3,SWIFT MT103,
2025-10-31,inbound,AE,other,service_provider,mto,AED,14947.49,4065.72,44316.33,1,MoneyGram,
2025-10-31,inbound,AE,other,ngo,bank,AED,99330.84,27017.99,294496.06,1,SWIFT MT103,
2025-10-31,inbound,AE,other,other,bank,AED,30465.42,8286.59,90323.87,2,SWIFT MT103,
2025-10-31,inbound,AE,other,other,mto,AED,20310.28,5524.40,60215.91,1,Ria,
2025-10-31,inbound,AU,other,individual,mto,AUD,129058.71,85178.75,928448.38,264,Remitly,
2025-10-31,inbound,AU,other,individual,mobile_money,AUD,58663.05,38717.61,422021.99,121,MTN MoMo interop,
2025-10-31,inbound,AU,other,individual,bank,AUD,42237.40,27876.68,303855.83,82,SWIFT MT103,
2025-10-31,inbound,AU,other,individual,other,AUD,4693.04,3097.41,33761.76,8,Correspondent cheque,
2025-10-31,inbound,AU,other,exporter,bank,AUD,25129.16,16585.25,180779.20,1,SWIFT MT103,
2025-10-31,inbound,AU,other,service_provider,bank,AUD,15841.37,10455.30,113962.82,1,SWIFT MT103,
2025-10-31,inbound,AU,other,service_provider,mto,AUD,2795.54,1845.05,20111.09,1,Taptap Send,
2025-10-31,inbound,AU,other,ngo,bank,AUD,11213.98,7401.23,80673.36,1,SWIFT MT103,
2025-10-31,inbound,AU,other,other,bank,AUD,4372.17,2885.63,31453.38,1,SWIFT MT103,
2025-10-31,inbound,AU,other,other,mto,AUD,2914.78,1923.75,20968.92,1,Western Union,
2025-10-31,inbound,CN,other,individual,mto,USD,94268.45,94268.45,1027526.11,335,Remitly,
2025-10-31,inbound,CN,other,individual,mobile_money,USD,42849.30,42849.30,467057.32,146,MTN MoMo interop,
2025-10-31,inbound,CN,other,individual,bank,USD,30851.49,30851.49,336281.27,99,SWIFT MT103,
2025-10-31,inbound,CN,other,individual,other,USD,3427.94,3427.94,37364.59,9,Correspondent cheque,
2025-10-31,inbound,CN,other,exporter,bank,USD,17626.29,17626.29,192126.59,1,SWIFT MT103,
2025-10-31,inbound,CN,other,service_provider,bank,USD,13128.93,13128.93,143105.39,1,SWIFT MT103,
2025-10-31,inbound,CN,other,service_provider,mto,USD,2316.87,2316.87,25253.89,1,Remitly,
2025-10-31,inbound,CN,other,ngo,bank,USD,12197.31,12197.31,132950.73,1,SWIFT MT103,
2025-10-31,inbound,CN,other,embassy,bank,USD,2400.41,2400.41,26164.49,1,SWIFT MT103,
2025-10-31,inbound,CN,other,other,bank,USD,4358.90,4358.90,47512.01,1,SWIFT MT103,
2025-10-31,inbound,CN,other,other,mto,USD,2905.93,2905.93,31674.67,1,Remitly,
2025-10-31,inbound,SA,other,individual,mto,USD,66449.87,66449.87,724303.61,218,Ria,
2025-10-31,inbound,SA,other,individual,mobile_money,USD,30204.49,30204.49,329228.91,88,Telecel Cash interop,
2025-10-31,inbound,SA,other,individual,bank,USD,21747.23,21747.23,237044.82,71,SWIFT MT103,
2025-10-31,inbound,SA,other,individual,other,USD,2416.36,2416.36,26338.31,7,Correspondent cheque,
2025-10-31,inbound,SA,other,exporter,bank,USD,10996.23,10996.23,119858.92,1,SWIFT MT103,
2025-10-31,inbound,SA,other,service_provider,bank,USD,5704.80,5704.80,62182.30,1,SWIFT MT103,
2025-10-31,inbound,SA,other,service_provider,mto,USD,1006.73,1006.73,10973.35,1,WorldRemit,
2025-10-31,inbound,SA,other,ngo,bank,USD,5836.55,5836.55,63618.44,1,SWIFT MT103,
2025-10-31,inbound,SA,other,embassy,bank,USD,1319.74,1319.74,14385.21,1,SWIFT MT103,
2025-10-31,inbound,SA,other,other,bank,USD,1665.03,1665.03,18148.79,1,SWIFT MT103,
2025-10-31,inbound,SA,other,other,mto,USD,1110.02,1110.02,12099.20,1,Remitly,
2025-10-31,outbound,US,usa_canada,other,bank,USD,68592.71,68592.71,747660.56,7,SWIFT MT103,outward customer transfer (not on BSD17)
2025-10-31,outbound,GB,uk,other,bank,GBP,86371.58,109691.91,1195641.85,12,SWIFT MT103,outward customer transfer (not on BSD17)
2025-10-31,outbound,CN,other,other,bank,USD,133003.64,133003.64,1449739.71,14,SWIFT MT103,outward customer transfer (not on BSD17)
2025-10-31,outbound,AE,other,other,bank,AED,280897.58,76404.14,832805.16,8,SWIFT MT103,outward customer transfer (not on BSD17)
2025-10-31,outbound,NG,ecowas,other,bank,USD,134806.39,134806.39,1469389.65,14,SWIFT MT103,outward customer transfer (not on BSD17)
2025-10-31,outbound,ZA,rest_of_africa,other,bank,ZAR,1755609.84,96558.54,1052488.10,10,SWIFT MT103,outward customer transfer (not on BSD17)
