# Sample Bank onboarding dataset — remittance_flows, reporting month 2026-05 (push with as_of_date=2026-05-31).
month,direction,corridor_country,region,recipient_class,channel,currency,amount_fx,amount_usd,amount_ghs,transaction_count,operator_name,notes
2026-05-31,inbound,CA,usa_canada,ngo,bank,CAD,36084.38,26341.60,295025.92,1,SWIFT MT103,
2026-05-31,inbound,CA,usa_canada,other,bank,CAD,10697.59,7809.24,87463.48,1,SWIFT MT103,
2026-05-31,inbound,CA,usa_canada,other,mto,CAD,7131.73,5206.16,58308.99,1,Ria,
2026-05-31,inbound,DE,eu,individual,mto,EUR,264744.81,288571.84,3232004.61,1024,WorldRemit,
2026-05-31,inbound,DE,eu,individual,mobile_money,EUR,120338.55,131169.02,1469093.01,332,Telecel Cash interop,
2026-05-31,inbound,DE,eu,individual,bank,EUR,86643.76,94441.69,1057746.96,299,SWIFT MT103,
2026-05-31,inbound,DE,eu,individual,other,EUR,9627.08,10493.52,117527.44,30,Correspondent cheque,
2026-05-31,inbound,DE,eu,exporter,bank,EUR,45637.95,49745.37,557148.14,1,SWIFT MT103,
2026-05-31,inbound,DE,eu,service_provider,bank,EUR,35014.70,38166.02,427459.46,6,SWIFT MT103,
2026-05-31,inbound,DE,eu,service_provider,mto,EUR,6179.06,6735.18,75434.02,1,Remitly,
2026-05-31,inbound,DE,eu,ngo,bank,EUR,27205.84,29654.37,332128.96,1,SWIFT MT103,
2026-05-31,inbound,DE,eu,embassy,bank,EUR,7790.09,8491.20,95101.39,1,SWIFT MT103,
2026-05-31,inbound,DE,eu,other,bank,EUR,11837.47,12902.84,144511.86,2,SWIFT MT103,
2026-05-31,inbound,DE,eu,other,mto,EUR,7891.65,8601.90,96341.24,2,Western Union,
2026-05-31,inbound,IT,eu,individual,mto,EUR,330078.66,359785.74,4029600.29,1177,Taptap Send,
2026-05-31,inbound,IT,eu,individual,mobile_money,EUR,150035.75,163538.97,1831636.50,567,MTN MoMo interop,
2026-05-31,inbound,IT,eu,individual,bank,EUR,108025.74,117748.06,1318778.28,336,SWIFT MT103,
2026-05-31,inbound,IT,eu,individual,other,EUR,12002.86,13083.12,146530.92,47,Correspondent cheque,
2026-05-31,inbound,IT,eu,exporter,bank,EUR,70572.40,76923.92,861547.88,2,SWIFT MT103,
2026-05-31,inbound,IT,eu,service_provider,bank,EUR,45450.17,49540.69,554855.71,8,SWIFT MT103,
2026-05-31,inbound,IT,eu,service_provider,mto,EUR,8020.62,8742.47,97915.71,1,Remitly,
2026-05-31,inbound,IT,eu,ngo,bank,EUR,37206.11,40554.66,454212.18,2,SWIFT MT103,
2026-05-31,inbound,IT,eu,other,bank,EUR,12458.12,13579.35,152088.75,3,SWIFT MT103,
2026-05-31,inbound,IT,eu,other,mto,EUR,8305.41,9052.90,101392.50,2,WorldRemit,
2026-05-31,inbound,NL,eu,individual,mto,EUR,185741.00,202457.68,2267526.07,541,Ria,
2026-05-31,inbound,NL,eu,individual,mobile_money,EUR,84427.73,92026.22,1030693.67,253,Telecel Cash interop,
2026-05-31,inbound,NL,eu,individual,bank,EUR,60787.96,66258.88,742099.44,224,SWIFT MT103,
2026-05-31,inbound,NL,eu,individual,other,EUR,6754.22,7362.10,82455.49,18,Correspondent cheque,
2026-05-31,inbound,NL,eu,exporter,bank,EUR,28174.47,30710.17,343953.89,1,SWIFT MT103,
2026-05-31,inbound,NL,eu,service_provider,bank,EUR,24671.56,26892.00,301190.42,3,SWIFT MT103,
2026-05-31,inbound,NL,eu,service_provider,mto,EUR,4353.80,4745.65,53151.25,1,Ria,
2026-05-31,inbound,NL,eu,ngo,bank,EUR,16180.91,17637.19,197536.53,1,SWIFT MT103,
2026-05-31,inbound,NL,eu,other,bank,EUR,6792.85,7404.21,82927.11,1,SWIFT MT103,
2026-05-31,inbound,NL,eu,other,mto,EUR,4528.57,4936.14,55284.74,1,WorldRemit,
2026-05-31,inbound,ES,eu,individual,mto,EUR,88425.07,96383.33,1079493.26,310,Western Union,
2026-05-31,inbound,ES,eu,individual,mobile_money,EUR,40193.21,43810.60,490678.75,141,MTN MoMo interop,
2026-05-31,inbound,ES,eu,individual,bank,EUR,28939.11,31543.63,353288.70,79,SWIFT MT103,
2026-05-31,inbound,ES,eu,individual,other,EUR,3215.46,3504.85,39254.30,10,Correspondent cheque,
2026-05-31,inbound,ES,eu,exporter,bank,EUR,21695.19,23647.75,264854.83,1,SWIFT MT103,
2026-05-31,inbound,ES,eu,service_provider,bank,EUR,9967.79,10864.90,121686.83,1,SWIFT MT103,
2026-05-31,inbound,ES,eu,service_provider,mto,EUR,1759.02,1917.33,21474.15,1,Ria,
2026-05-31,inbound,ES,eu,ngo,bank,EUR,10905.28,11886.75,133131.65,1,SWIFT MT103,
2026-05-31,inbound,ES,eu,other,bank,EUR,3368.43,3671.59,41121.81,1,SWIFT MT103,
2026-05-31,inbound,ES,eu,other,mto,EUR,2245.62,2447.73,27414.54,1,Ria,
2026-05-31,inbound,FR,eu,individual,mto,EUR,64147.28,69920.53,783109.94,232,Remitly,
2026-05-31,inbound,FR,eu,individual,mobile_money,EUR,29157.85,31782.06,355959.06,107,Telecel Cash interop,
2026-05-31,inbound,FR,eu,individual,bank,EUR,20993.65,22883.08,256290.53,63,SWIFT MT103,
2026-05-31,inbound,FR,eu,individual,other,EUR,2332.63,2542.56,28476.73,7,Correspondent cheque,
2026-05-31,inbound,FR,eu,exporter,bank,EUR,12628.98,13765.59,154174.65,1,SWIFT MT103,
2026-05-31,inbound,FR,eu,service_provider,bank,EUR,10630.98,11587.77,129783.06,2,SWIFT MT103,
2026-05-31,inbound,FR,eu,service_provider,mto,EUR,1876.06,2044.90,22902.89,1,MoneyGram,
2026-05-31,inbound,FR,eu,ngo,bank,EUR,8924.47,9727.67,108949.90,1,SWIFT MT103,
2026-05-31,inbound,FR,eu,embassy,bank,EUR,1753.88,1911.73,21411.38,1,SWIFT MT103,
2026-05-31,inbound,FR,eu,other,bank,EUR,2500.18,2725.20,30522.25,1,SWIFT MT103,
2026-05-31,inbound,FR,eu,other,mto,EUR,1666.79,1816.80,20348.16,1,Remitly,
2026-05-31,inbound,NG,ecowas,individual,mto,USD,307533.57,307533.57,3444375.94,823,Ria,
2026-05-31,inbound,NG,ecowas,individual,bank,USD,100647.35,100647.35,1127250.31,293,SWIFT MT103,
2026-05-31,inbound,NG,ecowas,individual,other,USD,11183.04,11183.04,125250.03,40,Correspondent cheque,
2026-05-31,inbound,NG,ecowas,exporter,bank,USD,41469.74,41469.74,464461.14,1,SWIFT MT103,
2026-05-31,inbound,NG,ecowas,service_provider,bank,USD,30667.32,30667.32,343474.03,4,SWIFT MT103,
2026-05-31,inbound,NG,ecowas,service_provider,mto,USD,5411.88,5411.88,60613.06,1,MoneyGram,
2026-05-31,inbound,NG,ecowas,ngo,bank,USD,30734.67,30734.67,344228.30,1,SWIFT MT103,
2026-05-31,inbound,NG,ecowas,embassy,bank,USD,5579.20,5579.20,62487.07,1,SWIFT MT103,
2026-05-31,inbound,NG,ecowas,other,bank,USD,7642.89,7642.89,85600.36,2,SWIFT MT103,
2026-05-31,inbound,NG,ecowas,other,mto,USD,5095.26,5095.26,57066.91,1,WorldRemit,
2026-05-31,inbound,CI,ecowas,individual,mto,XOF,95783035.34,158999.84,1780798.19,572,Western Union,
2026-05-31,inbound,CI,ecowas,individual,bank,XOF,31347175.20,52036.31,582806.68,133,SWIFT MT103,
2026-05-31,inbound,CI,ecowas,individual,other,XOF,3483019.47,5781.81,64756.30,19,Correspondent cheque,
2026-05-31,inbound,CI,ecowas,exporter,bank,XOF,16812926.03,27909.46,312585.92,1,SWIFT MT103,
2026-05-31,inbound,CI,ecowas,service_provider,bank,XOF,11342212.78,18828.07,210874.42,3,SWIFT MT103,
2026-05-31,inbound,CI,ecowas,service_provider,mto,XOF,2001566.96,3322.60,37213.13,1,Taptap Send,
2026-05-31,inbound,CI,ecowas,ngo,bank,XOF,9164403.58,15212.91,170384.59,1,SWIFT MT103,
2026-05-31,inbound,CI,ecowas,other,bank,XOF,2604122.56,4322.84,48415.85,1,SWIFT MT103,
2026-05-31,inbound,CI,ecowas,other,mto,XOF,1736081.71,2881.90,32277.23,1,Taptap Send,
2026-05-31,inbound,TG,ecowas,individual,mto,XOF,34007007.24,56451.63,632258.28,200,Ria,
2026-05-31,inbound,TG,ecowas,individual,bank,XOF,11129566.01,18475.08,206920.89,65,SWIFT MT103,
2026-05-31,inbound,TG,ecowas,individual,other,XOF,1236618.45,2052.79,22991.21,7,Correspondent cheque,
2026-05-31,inbound,TG,ecowas,service_provider,bank,XOF,4072048.86,6759.60,75707.53,1,SWIFT MT103,
2026-05-31,inbound,TG,ecowas,service_provider,mto,XOF,718596.86,1192.87,13360.15,1,WorldRemit,
2026-05-31,inbound,TG,ecowas,ngo,bank,XOF,3996084.41,6633.50,74295.20,1,SWIFT MT103,
2026-05-31,inbound,TG,ecowas,other,bank,XOF,1341603.79,2227.06,24943.10,1,SWIFT MT103,
2026-05-31,inbound,TG,ecowas,other,mto,XOF,894402.52,1484.71,16628.73,1,MoneyGram,
2026-05-31,inbound,BF,ecowas,individual,mto,XOF,25310269.40,42015.05,470568.53,145,WorldRemit,
2026-05-31,inbound,BF,ecowas,individual,bank,XOF,8283360.89,13750.38,154004.25,38,SWIFT MT103,
2026-05-31,inbound,BF,ecowas,individual,other,XOF,920373.43,1527.82,17111.58,5,Correspondent cheque,
2026-05-31,inbound,BF,ecowas,service_provider,bank,XOF,2537573.46,4212.37,47178.57,1,SWIFT MT103,
2026-05-31,inbound,BF,ecowas,service_provider,mto,XOF,447807.08,743.36,8325.63,1,Taptap Send,
2026-05-31,inbound,BF,ecowas,ngo,bank,XOF,2489509.63,4132.59,46284.96,1,SWIFT MT103,
2026-05-31,inbound,BF,ecowas,other,bank,XOF,773745.98,1284.42,14385.49,1,SWIFT MT103,
2026-05-31,inbound,BF,ecowas,other,mto,XOF,515830.65,856.28,9590.32,1,Taptap Send,
2026-05-31,inbound,ZA,rest_of_africa,individual,mto,ZAR,2350212.47,129261.69,1447730.88,410,Ria,
2026-05-31,inbound,ZA,rest_of_africa,individual,bank,ZAR,769160.44,42303.82,473802.83,109,SWIFT MT103,
2026-05-31,inbound,ZA,rest_of_africa,individual,other,ZAR,85462.27,4700.42,52644.76,16,Correspondent cheque,
2026-05-31,inbound,ZA,rest_of_africa,exporter,bank,ZAR,515178.30,28334.81,317349.84,1,SWIFT MT103,
2026-05-31,inbound,ZA,rest_of_africa,service_provider,bank,ZAR,292377.35,16080.75,180104.44,2,SWIFT MT103,
2026-05-31,inbound,ZA,rest_of_africa,service_provider,mto,ZAR,51596.00,2837.78,31783.14,1,Remitly,
2026-05-31,inbound,ZA,rest_of_africa,ngo,bank,ZAR,220902.12,12149.62,136075.71,1,SWIFT MT103,
2026-05-31,inbound,ZA,rest_of_africa,other,bank,ZAR,74857.56,4117.17,46112.25,1,SWIFT MT103,
2026-05-31,inbound,ZA,rest_of_africa,other,mto,ZAR,49905.04,2744.78,30741.50,1,Remitly,
2026-05-31,inbound,KE,rest_of_africa,individual,mto,USD,43282.31,43282.31,484761.89,119,MoneyGram,
2026-05-31,inbound,KE,rest_of_africa,individual,bank,USD,14165.12,14165.12,158649.35,46,SWIFT MT103,
2026-05-31,inbound,KE,rest_of_africa,individual,other,USD,1573.90,1573.90,17627.71,4,Correspondent cheque,
2026-05-31,inbound,KE,rest_of_africa,service_provider,bank,USD,5435.61,5435.61,60878.87,1,SWIFT MT103,
2026-05-31,inbound,KE,rest_of_africa,service_provider,mto,USD,959.23,959.23,10743.33,1,Remitly,
2026-05-31,inbound,KE,rest_of_africa,ngo,bank,USD,3872.48,3872.48,43371.78,1,SWIFT MT103,
2026-05-31,inbound,KE,rest_of_africa,other,bank,USD,1344.30,1344.30,15056.12,1,SWIFT MT103,
2026-05-31,inbound,KE,rest_of_africa,other,mto,USD,896.20,896.20,10037.41,1,MoneyGram,
2026-05-31,inbound,GA,rest_of_africa,individual,mto,USD,38089.81,38089.81,426605.83,113,Remitly,
2026-05-31,inbound,GA,rest_of_africa,individual,bank,USD,12465.75,12465.75,139616.45,46,SWIFT MT103,
2026-05-31,inbound,GA,rest_of_africa,individual,other,USD,1385.08,1385.08,15512.94,3,Correspondent cheque,
2026-05-31,inbound,GA,rest_of_africa,service_provider,bank,USD,3783.63,3783.63,42376.67,1,SWIFT MT103,
2026-05-31,inbound,GA,rest_of_africa,service_provider,mto,USD,667.70,667.70,7478.24,1,WorldRemit,
2026-05-31,inbound,GA,rest_of_africa,ngo,bank,USD,2967.96,2967.96,33241.10,1,SWIFT MT103,
2026-05-31,inbound,GA,rest_of_africa,other,bank,USD,1036.49,1036.49,11608.66,1,SWIFT MT103,
2026-05-31,inbound,GA,rest_of_africa,other,mto,USD,690.99,690.99,7739.11,1,WorldRemit,
2026-05-31,inbound,AE,other,individual,mto,AED,714330.38,194297.86,2176136.07,666,WorldRemit,
2026-05-31,inbound,AE,other,individual,mobile_money,AED,324695.63,88317.21,989152.76,284,Telecel Cash interop,
2026-05-31,inbound,AE,other,individual,bank,AED,233780.85,63588.39,712189.99,207,SWIFT MT103,
2026-05-31,inbound,AE,other,individual,other,AED,25975.65,7065.38,79132.22,23,Correspondent cheque,
2026-05-31,inbound,AE,other,exporter,bank,AED,156010.45,42434.84,475270.25,1,SWIFT MT103,
2026-05-31,inbound,AE,other,service_provider,bank,AED,107211.53,29161.54,326609.19,3,SWIFT MT103,
2026-05-31,inbound,AE,other,service_provider,mto,AED,18919.68,5146.15,57636.92,1,MoneyGram,
2026-05-31,inbound,AE,other,ngo,bank,AED,89191.67,24260.13,271713.50,1,SWIFT MT103,
2026-05-31,inbound,AE,other,other,bank,AED,30399.84,8268.76,92610.07,1,SWIFT MT103,
2026-05-31,inbound,AE,other,other,mto,AED,20266.56,5512.50,61740.05,1,Ria,
2026-05-31,inbound,AU,other,individual,mto,AUD,123118.44,81258.17,910091.53,242,Remitly,
2026-05-31,inbound,AU,other,individual,mobile_money,AUD,55962.93,36935.53,413677.97,119,Telecel Cash interop,
2026-05-31,inbound,AU,other,individual,bank,AUD,40293.31,26593.58,297848.14,96,SWIFT MT103,
2026-05-31,inbound,AU,other,individual,other,AUD,4477.03,2954.84,33094.24,7,Correspondent cheque,
2026-05-31,inbound,AU,other,exporter,bank,AUD,18975.36,12523.74,140265.83,1,SWIFT MT103,
2026-05-31,inbound,AU,other,service_provider,bank,AUD,16764.69,11064.70,123924.60,1,SWIFT MT103,
2026-05-31,inbound,AU,other,service_provider,mto,AUD,2958.47,1952.59,21869.05,1,Western Union,
2026-05-31,inbound,AU,other,ngo,bank,AUD,11205.11,7395.38,82828.21,1,SWIFT MT103,
2026-05-31,inbound,AU,other,other,bank,AUD,3736.06,2465.80,27616.95,1,SWIFT MT103,
2026-05-31,inbound,AU,other,other,mto,AUD,2490.71,1643.87,18411.30,1,Taptap Send,
2026-05-31,inbound,CN,other,individual,mto,USD,92616.46,92616.46,1037304.30,248,Taptap Send,
2026-05-31,inbound,CN,other,individual,mobile_money,USD,42098.39,42098.39,471501.96,122,Telecel Cash interop,
2026-05-31,inbound,CN,other,individual,bank,USD,30310.84,30310.84,339481.41,112,SWIFT MT103,
2026-05-31,inbound,CN,other,individual,other,USD,3367.87,3367.87,37720.16,8,Correspondent cheque,
2026-05-31,inbound,CN,other,exporter,bank,USD,21637.65,21637.65,242341.68,1,SWIFT MT103,
2026-05-31,inbound,CN,other,service_provider,bank,USD,11370.29,11370.29,127347.19,1,SWIFT MT103,
2026-05-31,inbound,CN,other,service_provider,mto,USD,2006.52,2006.52,22473.03,1,Western Union,
2026-05-31,inbound,CN,other,ngo,bank,USD,11151.00,11151.00,124891.20,1,SWIFT MT103,
2026-05-31,inbound,CN,other,embassy,bank,USD,2219.87,2219.87,24862.54,1,SWIFT MT103,
2026-05-31,inbound,CN,other,other,bank,USD,2928.52,2928.52,32799.41,1,SWIFT MT103,
2026-05-31,inbound,CN,other,other,mto,USD,1952.35,1952.35,21866.28,1,Ria,
2026-05-31,inbound,SA,other,individual,mto,USD,57852.96,57852.96,647953.20,205,Ria,
2026-05-31,inbound,SA,other,individual,mobile_money,USD,26296.80,26296.80,294524.18,85,Telecel Cash interop,
2026-05-31,inbound,SA,other,individual,bank,USD,18933.70,18933.70,212057.41,52,SWIFT MT103,
2026-05-31,inbound,SA,other,individual,other,USD,2103.74,2103.74,23561.93,7,Correspondent cheque,
2026-05-31,inbound,SA,other,exporter,bank,USD,8111.97,8111.97,90854.05,1,SWIFT MT103,
2026-05-31,inbound,SA,other,service_provider,bank,USD,5614.83,5614.83,62886.11,1,SWIFT MT103,
2026-05-31,inbound,SA,other,service_provider,mto,USD,990.85,990.85,11097.55,1,Remitly,
2026-05-31,inbound,SA,other,ngo,bank,USD,5899.16,5899.16,66070.54,1,SWIFT MT103,
2026-05-31,inbound,SA,other,embassy,bank,USD,1484.32,1484.32,16624.34,1,SWIFT MT103,
2026-05-31,inbound,SA,other,other,bank,USD,1930.58,1930.58,21622.53,1,SWIFT MT103,
2026-05-31,inbound,SA,other,other,mto,USD,1287.06,1287.06,14415.02,1,MoneyGram,
2026-05-31,outbound,US,usa_canada,other,bank,USD,107967.01,107967.01,1209230.55,11,SWIFT MT103,outward customer transfer (not on BSD17)
2026-05-31,outbound,GB,uk,other,bank,GBP,104708.82,132980.20,1489378.26,14,SWIFT MT103,outward customer transfer (not on BSD17)
2026-05-31,outbound,CN,other,other,bank,USD,132341.88,132341.88,1482229.04,14,SWIFT MT103,outward customer transfer (not on BSD17)
2026-05-31,outbound,AE,other,other,bank,AED,268772.16,73106.03,818787.50,8,SWIFT MT103,outward customer transfer (not on BSD17)
2026-05-31,outbound,NG,ecowas,other,bank,USD,78944.77,78944.77,884181.38,8,SWIFT MT103,outward customer transfer (not on BSD17)
2026-05-31,outbound,ZA,rest_of_africa,other,bank,ZAR,1341692.19,73793.07,826482.39,8,SWIFT MT103,outward customer transfer (not on BSD17)
