# Sample Bank onboarding dataset — remittance_flows, reporting month 2025-08 (push with as_of_date=2025-08-31).
month,direction,corridor_country,region,recipient_class,channel,currency,amount_fx,amount_usd,amount_ghs,transaction_count,operator_name,notes
2025-08-31,inbound,DE,eu,embassy,bank,EUR,6555.90,7145.93,78247.98,1,SWIFT MT103,
2025-08-31,inbound,DE,eu,other,bank,EUR,11088.12,12086.05,132342.23,3,SWIFT MT103,
2025-08-31,inbound,DE,eu,other,mto,EUR,7392.08,8057.37,88228.15,2,WorldRemit,
2025-08-31,inbound,IT,eu,individual,mto,EUR,411094.35,448092.84,4906616.62,1419,Remitly,
2025-08-31,inbound,IT,eu,individual,mobile_money,EUR,186861.07,203678.56,2230280.28,750,MTN MoMo interop,
2025-08-31,inbound,IT,eu,individual,bank,EUR,134539.97,146648.57,1605801.80,370,SWIFT MT103,
2025-08-31,inbound,IT,eu,individual,other,EUR,14948.89,16294.29,178422.42,51,Correspondent cheque,
2025-08-31,inbound,IT,eu,exporter,bank,EUR,78084.39,85111.98,931976.20,3,SWIFT MT103,
2025-08-31,inbound,IT,eu,service_provider,bank,EUR,41921.01,45693.90,500348.22,7,SWIFT MT103,
2025-08-31,inbound,IT,eu,service_provider,mto,EUR,7397.83,8063.63,88296.74,1,Ria,
2025-08-31,inbound,IT,eu,ngo,bank,EUR,41204.67,44913.09,491798.30,3,SWIFT MT103,
2025-08-31,inbound,IT,eu,other,bank,EUR,15008.67,16359.46,179136.03,4,SWIFT MT103,
2025-08-31,inbound,IT,eu,other,mto,EUR,10005.78,10906.30,119424.02,3,Western Union,
2025-08-31,inbound,NL,eu,individual,mto,EUR,174086.20,189753.95,2077805.79,687,WorldRemit,
2025-08-31,inbound,NL,eu,individual,mobile_money,EUR,79130.09,86251.80,944457.18,270,Telecel Cash interop,
2025-08-31,inbound,NL,eu,individual,bank,EUR,56973.66,62101.29,680009.17,226,SWIFT MT103,
2025-08-31,inbound,NL,eu,individual,other,EUR,6330.41,6900.14,75556.57,17,Correspondent cheque,
2025-08-31,inbound,NL,eu,exporter,bank,EUR,30625.82,33382.15,365534.50,1,SWIFT MT103,
2025-08-31,inbound,NL,eu,service_provider,bank,EUR,25839.76,28165.34,308410.47,4,SWIFT MT103,
2025-08-31,inbound,NL,eu,service_provider,mto,EUR,4559.96,4970.35,54425.38,1,MoneyGram,
2025-08-31,inbound,NL,eu,ngo,bank,EUR,18367.35,20020.42,219223.55,1,SWIFT MT103,
2025-08-31,inbound,NL,eu,other,bank,EUR,7058.11,7693.34,84242.04,1,SWIFT MT103,
2025-08-31,inbound,NL,eu,other,mto,EUR,4705.40,5128.89,56161.36,1,WorldRemit,
2025-08-31,inbound,ES,eu,individual,mto,EUR,126191.60,137548.85,1506159.89,388,Taptap Send,
2025-08-31,inbound,ES,eu,individual,mobile_money,EUR,57359.82,62522.20,684618.13,226,Telecel Cash interop,
2025-08-31,inbound,ES,eu,individual,bank,EUR,41299.07,45015.99,492925.06,117,SWIFT MT103,
2025-08-31,inbound,ES,eu,individual,other,EUR,4588.79,5001.78,54769.45,13,Correspondent cheque,
2025-08-31,inbound,ES,eu,exporter,bank,EUR,21774.93,23734.68,259894.72,1,SWIFT MT103,
2025-08-31,inbound,ES,eu,service_provider,bank,EUR,12555.64,13685.64,149857.79,2,SWIFT MT103,
2025-08-31,inbound,ES,eu,service_provider,mto,EUR,2215.70,2415.11,26445.49,1,WorldRemit,
2025-08-31,inbound,ES,eu,ngo,bank,EUR,11085.04,12082.69,132305.50,1,SWIFT MT103,
2025-08-31,inbound,ES,eu,other,bank,EUR,4736.13,5162.38,56528.11,1,SWIFT MT103,
2025-08-31,inbound,ES,eu,other,mto,EUR,3157.42,3441.59,37685.41,1,MoneyGram,
2025-08-31,inbound,FR,eu,individual,mto,EUR,77584.68,84567.30,926011.95,214,Western Union,
2025-08-31,inbound,FR,eu,individual,mobile_money,EUR,35265.76,38439.68,420914.52,130,MTN MoMo interop,
2025-08-31,inbound,FR,eu,individual,bank,EUR,25391.35,27676.57,303058.46,81,SWIFT MT103,
2025-08-31,inbound,FR,eu,individual,other,EUR,2821.26,3075.17,33673.16,8,Correspondent cheque,
2025-08-31,inbound,FR,eu,exporter,bank,EUR,14445.98,15746.12,172420.02,1,SWIFT MT103,
2025-08-31,inbound,FR,eu,service_provider,bank,EUR,11856.69,12923.79,141515.49,2,SWIFT MT103,
2025-08-31,inbound,FR,eu,service_provider,mto,EUR,2092.36,2280.67,24973.32,1,Western Union,
2025-08-31,inbound,FR,eu,ngo,bank,EUR,9150.42,9973.96,109214.83,1,SWIFT MT103,
2025-08-31,inbound,FR,eu,embassy,bank,EUR,2216.31,2415.78,26452.75,1,SWIFT MT103,
2025-08-31,inbound,FR,eu,other,bank,EUR,3015.02,3286.37,35985.71,1,SWIFT MT103,
2025-08-31,inbound,FR,eu,other,mto,EUR,2010.01,2190.91,23990.47,1,WorldRemit,
2025-08-31,inbound,NG,ecowas,individual,mto,USD,328775.95,328775.95,3600096.62,1168,Western Union,
2025-08-31,inbound,NG,ecowas,individual,bank,USD,107599.40,107599.40,1178213.44,272,SWIFT MT103,
2025-08-31,inbound,NG,ecowas,individual,other,USD,11955.49,11955.49,130912.60,30,Correspondent cheque,
2025-08-31,inbound,NG,ecowas,exporter,bank,USD,51490.61,51490.61,563822.17,2,SWIFT MT103,
2025-08-31,inbound,NG,ecowas,service_provider,bank,USD,42531.76,42531.76,465722.73,6,SWIFT MT103,
2025-08-31,inbound,NG,ecowas,service_provider,mto,USD,7505.60,7505.60,82186.36,1,Ria,
2025-08-31,inbound,NG,ecowas,ngo,bank,USD,29216.96,29216.96,319925.72,1,SWIFT MT103,
2025-08-31,inbound,NG,ecowas,embassy,bank,USD,8145.39,8145.39,89191.98,1,SWIFT MT103,
2025-08-31,inbound,NG,ecowas,other,bank,USD,12721.05,12721.05,139295.53,3,SWIFT MT103,
2025-08-31,inbound,NG,ecowas,other,mto,USD,8480.70,8480.70,92863.69,1,MoneyGram,
2025-08-31,inbound,CI,ecowas,individual,mto,XOF,98354014.28,163267.66,1787780.92,604,Ria,
2025-08-31,inbound,CI,ecowas,individual,bank,XOF,32188586.49,53433.05,585091.94,176,SWIFT MT103,
2025-08-31,inbound,CI,ecowas,individual,other,XOF,3576509.61,5937.01,65010.22,19,Correspondent cheque,
2025-08-31,inbound,CI,ecowas,exporter,bank,XOF,19359729.80,32137.15,351901.81,1,SWIFT MT103,
2025-08-31,inbound,CI,ecowas,service_provider,bank,XOF,11706809.12,19433.30,212794.67,2,SWIFT MT103,
2025-08-31,inbound,CI,ecowas,service_provider,mto,XOF,2065907.49,3429.41,37552.00,1,Ria,
2025-08-31,inbound,CI,ecowas,ngo,bank,XOF,9917507.26,16463.06,180270.53,1,SWIFT MT103,
2025-08-31,inbound,CI,ecowas,other,bank,XOF,3714335.07,6165.80,67515.47,1,SWIFT MT103,
2025-08-31,inbound,CI,ecowas,other,mto,XOF,2476223.38,4110.53,45010.31,1,Ria,
2025-08-31,inbound,TG,ecowas,individual,mto,XOF,31264581.16,51899.20,568296.29,177,Ria,
2025-08-31,inbound,TG,ecowas,individual,bank,XOF,10232044.74,16985.19,185987.88,59,SWIFT MT103,
2025-08-31,inbound,TG,ecowas,individual,other,XOF,1136893.86,1887.24,20665.32,4,Correspondent cheque,
2025-08-31,inbound,TG,ecowas,service_provider,bank,XOF,4561019.64,7571.29,82905.65,1,SWIFT MT103,
2025-08-31,inbound,TG,ecowas,service_provider,mto,XOF,804885.82,1336.11,14630.41,1,Ria,
2025-08-31,inbound,TG,ecowas,ngo,bank,XOF,3471685.80,5763.00,63104.83,1,SWIFT MT103,
2025-08-31,inbound,TG,ecowas,other,bank,XOF,1570806.38,2607.54,28552.55,1,SWIFT MT103,
2025-08-31,inbound,TG,ecowas,other,mto,XOF,1047204.26,1738.36,19035.03,1,WorldRemit,
2025-08-31,inbound,BF,ecowas,individual,mto,XOF,36344015.18,60331.07,660625.16,196,WorldRemit,
2025-08-31,inbound,BF,ecowas,individual,bank,XOF,11894404.97,19744.71,216204.60,50,SWIFT MT103,
2025-08-31,inbound,BF,ecowas,individual,other,XOF,1321600.55,2193.86,24022.73,6,Correspondent cheque,
2025-08-31,inbound,BF,ecowas,service_provider,bank,XOF,4121583.27,6841.83,74918.02,1,SWIFT MT103,
2025-08-31,inbound,BF,ecowas,service_provider,mto,XOF,727338.22,1207.38,13220.83,1,WorldRemit,
2025-08-31,inbound,BF,ecowas,ngo,bank,XOF,3324464.85,5518.61,60428.80,1,SWIFT MT103,
2025-08-31,inbound,BF,ecowas,other,bank,XOF,1086872.78,1804.21,19756.09,1,SWIFT MT103,
2025-08-31,inbound,BF,ecowas,other,mto,XOF,724581.86,1202.81,13170.72,1,Ria,
2025-08-31,inbound,ZA,rest_of_africa,individual,mto,ZAR,3432155.90,188768.57,2067015.89,534,Western Union,
2025-08-31,inbound,ZA,rest_of_africa,individual,bank,ZAR,1123251.02,61778.81,676477.93,229,SWIFT MT103,
2025-08-31,inbound,ZA,rest_of_africa,individual,other,ZAR,124805.67,6864.31,75164.21,24,Correspondent cheque,
2025-08-31,inbound,ZA,rest_of_africa,exporter,bank,ZAR,488796.84,26883.83,294377.90,1,SWIFT MT103,
2025-08-31,inbound,ZA,rest_of_africa,service_provider,bank,ZAR,385206.87,21186.38,231990.84,2,SWIFT MT103,
2025-08-31,inbound,ZA,rest_of_africa,service_provider,mto,ZAR,67977.68,3738.77,40939.56,1,WorldRemit,
2025-08-31,inbound,ZA,rest_of_africa,ngo,bank,ZAR,363254.06,19978.97,218769.76,1,SWIFT MT103,
2025-08-31,inbound,ZA,rest_of_africa,other,bank,ZAR,111108.99,6110.99,66915.39,1,SWIFT MT103,
2025-08-31,inbound,ZA,rest_of_africa,other,mto,ZAR,74072.66,4074.00,44610.26,1,Taptap Send,
2025-08-31,inbound,KE,rest_of_africa,individual,mto,USD,53755.16,53755.16,588619.00,195,Remitly,
2025-08-31,inbound,KE,rest_of_africa,individual,bank,USD,17592.60,17592.60,192638.95,52,SWIFT MT103,
2025-08-31,inbound,KE,rest_of_africa,individual,other,USD,1954.73,1954.73,21404.33,5,Correspondent cheque,
2025-08-31,inbound,KE,rest_of_africa,service_provider,bank,USD,5444.68,5444.68,59619.19,1,SWIFT MT103,
2025-08-31,inbound,KE,rest_of_africa,service_provider,mto,USD,960.83,960.83,10521.03,1,Western Union,
2025-08-31,inbound,KE,rest_of_africa,ngo,bank,USD,5117.55,5117.55,56037.20,1,SWIFT MT103,
2025-08-31,inbound,KE,rest_of_africa,other,bank,USD,2019.93,2019.93,22118.18,1,SWIFT MT103,
2025-08-31,inbound,KE,rest_of_africa,other,mto,USD,1346.62,1346.62,14745.46,1,Remitly,
2025-08-31,inbound,GA,rest_of_africa,individual,mto,USD,40413.73,40413.73,442530.35,114,Remitly,
2025-08-31,inbound,GA,rest_of_africa,individual,bank,USD,13226.31,13226.31,144828.11,37,SWIFT MT103,
2025-08-31,inbound,GA,rest_of_africa,individual,other,USD,1469.59,1469.59,16092.01,5,Correspondent cheque,
2025-08-31,inbound,GA,rest_of_africa,service_provider,bank,USD,3643.19,3643.19,39892.89,1,SWIFT MT103,
2025-08-31,inbound,GA,rest_of_africa,service_provider,mto,USD,642.92,642.92,7039.92,1,Western Union,
2025-08-31,inbound,GA,rest_of_africa,ngo,bank,USD,4331.67,4331.67,47431.78,1,SWIFT MT103,
2025-08-31,inbound,GA,rest_of_africa,other,bank,USD,1139.67,1139.67,12479.44,1,SWIFT MT103,
2025-08-31,inbound,GA,rest_of_africa,other,mto,USD,759.78,759.78,8319.63,1,Ria,
2025-08-31,inbound,AE,other,individual,mto,AED,1052019.05,286149.18,3133333.55,935,Remitly,
2025-08-31,inbound,AE,other,individual,mobile_money,AED,478190.48,130067.81,1424242.52,384,MTN MoMo interop,
2025-08-31,inbound,AE,other,individual,bank,AED,344297.14,93648.82,1025454.61,269,SWIFT MT103,
2025-08-31,inbound,AE,other,individual,other,AED,38255.24,10405.42,113939.40,36,Correspondent cheque,
2025-08-31,inbound,AE,other,exporter,bank,AED,157685.80,42890.54,469651.37,1,SWIFT MT103,
2025-08-31,inbound,AE,other,service_provider,bank,AED,111888.13,30433.57,333247.59,4,SWIFT MT103,
2025-08-31,inbound,AE,other,service_provider,mto,AED,19744.96,5370.63,58808.40,1,Taptap Send,
2025-08-31,inbound,AE,other,ngo,bank,AED,113301.03,30817.88,337455.80,2,SWIFT MT103,
2025-08-31,inbound,AE,other,other,bank,AED,29865.95,8123.54,88952.74,2,SWIFT MT103,
2025-08-31,inbound,AE,other,other,mto,AED,19910.63,5415.69,59301.82,1,Remitly,
2025-08-31,inbound,AU,other,individual,mto,AUD,137950.62,91047.41,996969.10,293,Remitly,
2025-08-31,inbound,AU,other,individual,mobile_money,AUD,62704.83,41385.18,453167.77,111,MTN MoMo interop,
2025-08-31,inbound,AU,other,individual,bank,AUD,45147.47,29797.33,326280.80,95,SWIFT MT103,
2025-08-31,inbound,AU,other,individual,other,AUD,5016.39,3310.81,36253.42,12,Correspondent cheque,
2025-08-31,inbound,AU,other,exporter,bank,AUD,26525.13,17506.59,191697.14,1,SWIFT MT103,
2025-08-31,inbound,AU,other,service_provider,bank,AUD,19682.75,12990.61,142247.23,1,SWIFT MT103,
2025-08-31,inbound,AU,other,service_provider,mto,AUD,3473.43,2292.46,25102.45,1,Western Union,
2025-08-31,inbound,AU,other,ngo,bank,AUD,13376.67,8828.60,96673.20,1,SWIFT MT103,
2025-08-31,inbound,AU,other,other,bank,AUD,5885.55,3884.47,42534.90,1,SWIFT MT103,
2025-08-31,inbound,AU,other,other,mto,AUD,3923.70,2589.64,28356.60,1,WorldRemit,
2025-08-31,inbound,CN,other,individual,mto,USD,137010.96,137010.96,1500270.03,419,Taptap Send,
2025-08-31,inbound,CN,other,individual,mobile_money,USD,62277.71,62277.71,681940.92,210,MTN MoMo interop,
2025-08-31,inbound,CN,other,individual,bank,USD,44839.95,44839.95,490997.47,117,SWIFT MT103,
2025-08-31,inbound,CN,other,individual,other,USD,4982.22,4982.22,54555.27,17,Correspondent cheque,
2025-08-31,inbound,CN,other,exporter,bank,USD,21307.67,21307.67,233318.96,1,SWIFT MT103,
2025-08-31,inbound,CN,other,service_provider,bank,USD,10927.72,10927.72,119658.58,1,SWIFT MT103,
2025-08-31,inbound,CN,other,service_provider,mto,USD,1928.42,1928.42,21116.22,1,Western Union,
2025-08-31,inbound,CN,other,ngo,bank,USD,10178.21,10178.21,111451.36,1,SWIFT MT103,
2025-08-31,inbound,CN,other,embassy,bank,USD,2792.95,2792.95,30582.78,1,SWIFT MT103,
2025-08-31,inbound,CN,other,other,bank,USD,3497.15,3497.15,38293.84,1,SWIFT MT103,
2025-08-31,inbound,CN,other,other,mto,USD,2331.44,2331.44,25529.23,1,MoneyGram,
2025-08-31,inbound,SA,other,individual,mto,USD,60796.86,60796.86,665725.56,208,Western Union,
2025-08-31,inbound,SA,other,individual,mobile_money,USD,27634.93,27634.93,302602.53,97,MTN MoMo interop,
2025-08-31,inbound,SA,other,individual,bank,USD,19897.15,19897.15,217873.82,54,SWIFT MT103,
2025-08-31,inbound,SA,other,individual,other,USD,2210.79,2210.79,24208.20,8,Correspondent cheque,
2025-08-31,inbound,SA,other,exporter,bank,USD,11221.10,11221.10,122871.07,1,SWIFT MT103,
2025-08-31,inbound,SA,other,service_provider,bank,USD,8072.27,8072.27,88391.31,1,SWIFT MT103,
2025-08-31,inbound,SA,other,service_provider,mto,USD,1424.52,1424.52,15598.47,1,Western Union,
2025-08-31,inbound,SA,other,ngo,bank,USD,5577.07,5577.07,61068.93,1,SWIFT MT103,
2025-08-31,inbound,SA,other,embassy,bank,USD,1365.68,1365.68,14954.25,1,SWIFT MT103,
2025-08-31,inbound,SA,other,other,bank,USD,2620.36,2620.36,28692.97,1,SWIFT MT103,
2025-08-31,inbound,SA,other,other,mto,USD,1746.91,1746.91,19128.65,1,MoneyGram,
2025-08-31,outbound,US,usa_canada,other,bank,USD,157635.66,157635.66,1726110.50,17,SWIFT MT103,outward customer transfer (not on BSD17)
2025-08-31,outbound,GB,uk,other,bank,GBP,106876.56,135733.23,1486278.86,15,SWIFT MT103,outward customer transfer (not on BSD17)
2025-08-31,outbound,CN,other,other,bank,USD,84434.89,84434.89,924562.03,9,SWIFT MT103,outward customer transfer (not on BSD17)
2025-08-31,outbound,AE,other,other,bank,AED,331187.59,90083.03,986409.13,10,SWIFT MT103,outward customer transfer (not on BSD17)
2025-08-31,outbound,NG,ecowas,other,bank,USD,164034.58,164034.58,1796178.68,18,SWIFT MT103,outward customer transfer (not on BSD17)
2025-08-31,outbound,ZA,rest_of_africa,other,bank,ZAR,3038986.27,167144.25,1830229.48,18,SWIFT MT103,outward customer transfer (not on BSD17)
