# Sample Bank onboarding dataset — remittance_flows, reporting month 2026-03 (push with as_of_date=2026-03-31).
month,direction,corridor_country,region,recipient_class,channel,currency,amount_fx,amount_usd,amount_ghs,transaction_count,operator_name,notes
2026-03-31,inbound,CA,usa_canada,service_provider,mto,CAD,5454.46,3981.75,43401.11,1,Taptap Send,
2026-03-31,inbound,CA,usa_canada,ngo,bank,CAD,32291.88,23573.07,256946.48,1,SWIFT MT103,
2026-03-31,inbound,CA,usa_canada,other,bank,CAD,10770.83,7862.70,85703.46,1,SWIFT MT103,
2026-03-31,inbound,CA,usa_canada,other,mto,CAD,7180.55,5241.80,57135.64,1,WorldRemit,
2026-03-31,inbound,DE,eu,individual,mto,EUR,322927.19,351990.64,3836697.99,1036,Taptap Send,
2026-03-31,inbound,DE,eu,individual,mobile_money,EUR,146785.09,159995.75,1743953.63,488,Telecel Cash interop,
2026-03-31,inbound,DE,eu,individual,bank,EUR,105685.26,115196.94,1255646.61,336,SWIFT MT103,
2026-03-31,inbound,DE,eu,individual,other,EUR,11742.81,12799.66,139516.29,38,Correspondent cheque,
2026-03-31,inbound,DE,eu,exporter,bank,EUR,64477.74,70280.74,766060.04,2,SWIFT MT103,
2026-03-31,inbound,DE,eu,service_provider,bank,EUR,29235.85,31867.08,347351.15,4,SWIFT MT103,
2026-03-31,inbound,DE,eu,service_provider,mto,EUR,5159.27,5623.60,61297.26,1,WorldRemit,
2026-03-31,inbound,DE,eu,ngo,bank,EUR,31628.41,34474.96,375777.10,1,SWIFT MT103,
2026-03-31,inbound,DE,eu,embassy,bank,EUR,7148.29,7791.63,84928.81,1,SWIFT MT103,
2026-03-31,inbound,DE,eu,other,bank,EUR,11868.72,12936.91,141012.30,3,SWIFT MT103,
2026-03-31,inbound,DE,eu,other,mto,EUR,7912.48,8624.61,94008.20,2,WorldRemit,
2026-03-31,inbound,IT,eu,individual,mto,EUR,275338.21,300118.65,3271293.28,1100,WorldRemit,
2026-03-31,inbound,IT,eu,individual,mobile_money,EUR,125153.73,136417.57,1486951.49,351,Telecel Cash interop,
2026-03-31,inbound,IT,eu,individual,bank,EUR,90110.69,98220.65,1070605.07,335,SWIFT MT103,
2026-03-31,inbound,IT,eu,individual,other,EUR,10012.30,10913.41,118956.12,33,Correspondent cheque,
2026-03-31,inbound,IT,eu,exporter,bank,EUR,62395.01,68010.56,741315.06,2,SWIFT MT103,
2026-03-31,inbound,IT,eu,service_provider,bank,EUR,41119.04,44819.76,488535.33,6,SWIFT MT103,
2026-03-31,inbound,IT,eu,service_provider,mto,EUR,7256.30,7909.37,86212.12,1,Remitly,
2026-03-31,inbound,IT,eu,ngo,bank,EUR,28426.93,30985.35,337740.31,2,SWIFT MT103,
2026-03-31,inbound,IT,eu,other,bank,EUR,11183.00,12189.47,132865.17,2,SWIFT MT103,
2026-03-31,inbound,IT,eu,other,mto,EUR,7455.33,8126.31,88576.78,2,MoneyGram,
2026-03-31,inbound,NL,eu,individual,mto,EUR,154236.00,168117.25,1832477.97,474,MoneyGram,
2026-03-31,inbound,NL,eu,individual,mobile_money,EUR,70107.27,76416.93,832944.53,256,Telecel Cash interop,
2026-03-31,inbound,NL,eu,individual,bank,EUR,50477.24,55020.19,599720.06,197,SWIFT MT103,
2026-03-31,inbound,NL,eu,individual,other,EUR,5608.58,6113.35,66635.56,22,Correspondent cheque,
2026-03-31,inbound,NL,eu,exporter,bank,EUR,38318.48,41767.14,455261.80,1,SWIFT MT103,
2026-03-31,inbound,NL,eu,service_provider,bank,EUR,17379.76,18943.94,206488.93,2,SWIFT MT103,
2026-03-31,inbound,NL,eu,service_provider,mto,EUR,3067.02,3343.05,36439.22,1,Ria,
2026-03-31,inbound,NL,eu,ngo,bank,EUR,16251.44,17714.07,193083.36,1,SWIFT MT103,
2026-03-31,inbound,NL,eu,other,bank,EUR,6366.96,6939.98,75645.81,1,SWIFT MT103,
2026-03-31,inbound,NL,eu,other,mto,EUR,4244.64,4626.66,50430.54,1,MoneyGram,
2026-03-31,inbound,ES,eu,individual,mto,EUR,109657.95,119527.16,1302846.05,313,Taptap Send,
2026-03-31,inbound,ES,eu,individual,mobile_money,EUR,49844.52,54330.53,592202.75,146,Telecel Cash interop,
2026-03-31,inbound,ES,eu,individual,bank,EUR,35888.05,39117.98,426385.98,118,SWIFT MT103,
2026-03-31,inbound,ES,eu,individual,other,EUR,3987.56,4346.44,47376.22,12,Correspondent cheque,
2026-03-31,inbound,ES,eu,exporter,bank,EUR,21708.05,23661.77,257913.30,1,SWIFT MT103,
2026-03-31,inbound,ES,eu,service_provider,bank,EUR,11763.12,12821.81,139757.69,1,SWIFT MT103,
2026-03-31,inbound,ES,eu,service_provider,mto,EUR,2075.85,2262.67,24663.12,1,WorldRemit,
2026-03-31,inbound,ES,eu,ngo,bank,EUR,9922.55,10815.58,117889.77,1,SWIFT MT103,
2026-03-31,inbound,ES,eu,other,bank,EUR,3650.89,3979.47,43376.22,1,SWIFT MT103,
2026-03-31,inbound,ES,eu,other,mto,EUR,2433.93,2652.98,28917.48,1,WorldRemit,
2026-03-31,inbound,FR,eu,individual,mto,EUR,60473.04,65915.61,718480.14,229,MoneyGram,
2026-03-31,inbound,FR,eu,individual,mobile_money,EUR,27487.74,29961.64,326581.88,100,MTN MoMo interop,
2026-03-31,inbound,FR,eu,individual,bank,EUR,19791.18,21572.38,235138.95,61,SWIFT MT103,
2026-03-31,inbound,FR,eu,individual,other,EUR,2199.02,2396.93,26126.55,6,Correspondent cheque,
2026-03-31,inbound,FR,eu,exporter,bank,EUR,13221.02,14410.91,157078.94,1,SWIFT MT103,
2026-03-31,inbound,FR,eu,service_provider,bank,EUR,7347.80,8009.10,87299.20,1,SWIFT MT103,
2026-03-31,inbound,FR,eu,service_provider,mto,EUR,1296.67,1413.37,15405.74,1,Taptap Send,
2026-03-31,inbound,FR,eu,ngo,bank,EUR,8075.52,8802.32,95945.26,1,SWIFT MT103,
2026-03-31,inbound,FR,eu,embassy,bank,EUR,1943.83,2118.78,23094.65,1,SWIFT MT103,
2026-03-31,inbound,FR,eu,other,bank,EUR,2108.61,2298.39,25052.42,1,SWIFT MT103,
2026-03-31,inbound,FR,eu,other,mto,EUR,1405.74,1532.26,16701.61,1,Remitly,
2026-03-31,inbound,NG,ecowas,individual,mto,USD,221379.47,221379.47,2413036.18,753,WorldRemit,
2026-03-31,inbound,NG,ecowas,individual,bank,USD,72451.46,72451.46,789720.93,247,SWIFT MT103,
2026-03-31,inbound,NG,ecowas,individual,other,USD,8050.16,8050.16,87746.77,22,Correspondent cheque,
2026-03-31,inbound,NG,ecowas,exporter,bank,USD,40528.58,40528.58,441761.49,1,SWIFT MT103,
2026-03-31,inbound,NG,ecowas,service_provider,bank,USD,32700.38,32700.38,356434.17,5,SWIFT MT103,
2026-03-31,inbound,NG,ecowas,service_provider,mto,USD,5770.66,5770.66,62900.15,1,Taptap Send,
2026-03-31,inbound,NG,ecowas,ngo,bank,USD,26310.70,26310.70,286786.62,1,SWIFT MT103,
2026-03-31,inbound,NG,ecowas,embassy,bank,USD,5475.32,5475.32,59681.02,1,SWIFT MT103,
2026-03-31,inbound,NG,ecowas,other,bank,USD,8749.91,8749.91,95374.03,1,SWIFT MT103,
2026-03-31,inbound,NG,ecowas,other,mto,USD,5833.27,5833.27,63582.69,1,Remitly,
2026-03-31,inbound,CI,ecowas,individual,mto,XOF,66699453.34,110721.09,1206859.91,356,MoneyGram,
2026-03-31,inbound,CI,ecowas,individual,bank,XOF,21828912.00,36235.99,394972.33,106,SWIFT MT103,
2026-03-31,inbound,CI,ecowas,individual,other,XOF,2425434.67,4026.22,43885.81,11,Correspondent cheque,
2026-03-31,inbound,CI,ecowas,exporter,bank,XOF,17521485.39,29085.67,317033.76,1,SWIFT MT103,
2026-03-31,inbound,CI,ecowas,service_provider,bank,XOF,10301952.20,17101.24,186403.52,2,SWIFT MT103,
2026-03-31,inbound,CI,ecowas,service_provider,mto,XOF,1817991.56,3017.87,32894.74,1,Ria,
2026-03-31,inbound,CI,ecowas,ngo,bank,XOF,7239054.93,12016.83,130983.46,1,SWIFT MT103,
2026-03-31,inbound,CI,ecowas,other,bank,XOF,3075282.76,5104.97,55644.17,1,SWIFT MT103,
2026-03-31,inbound,CI,ecowas,other,mto,XOF,2050188.50,3403.31,37096.11,1,WorldRemit,
2026-03-31,inbound,TG,ecowas,individual,mto,XOF,26498585.07,43987.65,479465.40,133,WorldRemit,
2026-03-31,inbound,TG,ecowas,individual,bank,XOF,8672264.21,14395.96,156915.95,38,SWIFT MT103,
2026-03-31,inbound,TG,ecowas,individual,other,XOF,963584.91,1599.55,17435.11,5,Correspondent cheque,
2026-03-31,inbound,TG,ecowas,service_provider,bank,XOF,4073464.90,6761.95,73705.27,1,SWIFT MT103,
2026-03-31,inbound,TG,ecowas,service_provider,mto,XOF,718846.75,1193.29,13006.81,1,MoneyGram,
2026-03-31,inbound,TG,ecowas,ngo,bank,XOF,3626178.59,6019.46,65612.08,1,SWIFT MT103,
2026-03-31,inbound,TG,ecowas,other,bank,XOF,1215937.75,2018.46,22001.18,1,SWIFT MT103,
2026-03-31,inbound,TG,ecowas,other,mto,XOF,810625.17,1345.64,14667.45,1,Taptap Send,
2026-03-31,inbound,BF,ecowas,individual,mto,XOF,28436831.99,47205.14,514536.04,139,Ria,
2026-03-31,inbound,BF,ecowas,individual,bank,XOF,9306599.56,15448.96,168393.61,39,SWIFT MT103,
2026-03-31,inbound,BF,ecowas,individual,other,XOF,1034066.62,1716.55,18710.40,5,Correspondent cheque,
2026-03-31,inbound,BF,ecowas,service_provider,bank,XOF,3006788.43,4991.27,54404.83,1,SWIFT MT103,
2026-03-31,inbound,BF,ecowas,service_provider,mto,XOF,530609.72,880.81,9600.85,1,MoneyGram,
2026-03-31,inbound,BF,ecowas,ngo,bank,XOF,2749748.37,4564.58,49753.95,1,SWIFT MT103,
2026-03-31,inbound,BF,ecowas,other,bank,XOF,925557.79,1536.43,16747.04,1,SWIFT MT103,
2026-03-31,inbound,BF,ecowas,other,mto,XOF,617038.52,1024.28,11164.70,1,Taptap Send,
2026-03-31,inbound,ZA,rest_of_africa,individual,mto,ZAR,2387376.84,131305.73,1431232.42,373,MoneyGram,
2026-03-31,inbound,ZA,rest_of_africa,individual,bank,ZAR,781323.33,42972.78,468403.34,157,SWIFT MT103,
2026-03-31,inbound,ZA,rest_of_africa,individual,other,ZAR,86813.70,4774.75,52044.82,16,Correspondent cheque,
2026-03-31,inbound,ZA,rest_of_africa,exporter,bank,ZAR,504215.07,27731.83,302276.93,1,SWIFT MT103,
2026-03-31,inbound,ZA,rest_of_africa,service_provider,bank,ZAR,312012.24,17160.67,187051.34,2,SWIFT MT103,
2026-03-31,inbound,ZA,rest_of_africa,service_provider,mto,ZAR,55060.98,3028.35,33009.06,1,Taptap Send,
2026-03-31,inbound,ZA,rest_of_africa,ngo,bank,ZAR,229829.18,12640.61,137782.59,1,SWIFT MT103,
2026-03-31,inbound,ZA,rest_of_africa,other,bank,ZAR,88385.89,4861.22,52987.34,1,SWIFT MT103,
2026-03-31,inbound,ZA,rest_of_africa,other,mto,ZAR,58923.93,3240.82,35324.89,1,Western Union,
2026-03-31,inbound,KE,rest_of_africa,individual,mto,USD,35619.91,35619.91,388256.99,104,Taptap Send,
2026-03-31,inbound,KE,rest_of_africa,individual,bank,USD,11657.42,11657.42,127065.92,42,SWIFT MT103,
2026-03-31,inbound,KE,rest_of_africa,individual,other,USD,1295.27,1295.27,14118.44,3,Correspondent cheque,
2026-03-31,inbound,KE,rest_of_africa,service_provider,bank,USD,4511.75,4511.75,49178.09,1,SWIFT MT103,
2026-03-31,inbound,KE,rest_of_africa,service_provider,mto,USD,796.19,796.19,8678.49,1,WorldRemit,
2026-03-31,inbound,KE,rest_of_africa,ngo,bank,USD,4058.07,4058.07,44233.01,1,SWIFT MT103,
2026-03-31,inbound,KE,rest_of_africa,other,bank,USD,1548.41,1548.41,16877.71,1,SWIFT MT103,
2026-03-31,inbound,KE,rest_of_africa,other,mto,USD,1032.28,1032.28,11251.81,1,MoneyGram,
2026-03-31,inbound,GA,rest_of_africa,individual,mto,USD,37153.83,37153.83,404976.71,135,WorldRemit,
2026-03-31,inbound,GA,rest_of_africa,individual,bank,USD,12159.43,12159.43,132537.83,44,SWIFT MT103,
2026-03-31,inbound,GA,rest_of_africa,individual,other,USD,1351.05,1351.05,14726.43,3,Correspondent cheque,
2026-03-31,inbound,GA,rest_of_africa,service_provider,bank,USD,3954.05,3954.05,43099.17,1,SWIFT MT103,
2026-03-31,inbound,GA,rest_of_africa,service_provider,mto,USD,697.77,697.77,7605.74,1,WorldRemit,
2026-03-31,inbound,GA,rest_of_africa,ngo,bank,USD,2849.56,2849.56,31060.22,1,SWIFT MT103,
2026-03-31,inbound,GA,rest_of_africa,other,bank,USD,1105.72,1105.72,12052.34,1,SWIFT MT103,
2026-03-31,inbound,GA,rest_of_africa,other,mto,USD,737.15,737.15,8034.89,1,WorldRemit,
2026-03-31,inbound,AE,other,individual,mto,AED,871554.23,237062.75,2583983.98,628,MoneyGram,
2026-03-31,inbound,AE,other,individual,mobile_money,AED,396161.01,107755.80,1174538.17,333,Telecel Cash interop,
2026-03-31,inbound,AE,other,individual,bank,AED,285235.93,77584.17,845667.48,197,SWIFT MT103,
2026-03-31,inbound,AE,other,individual,other,AED,31692.88,8620.46,93963.05,24,Correspondent cheque,
2026-03-31,inbound,AE,other,exporter,bank,AED,160458.73,43644.78,475728.05,1,SWIFT MT103,
2026-03-31,inbound,AE,other,service_provider,bank,AED,79859.98,21721.92,236768.88,3,SWIFT MT103,
2026-03-31,inbound,AE,other,service_provider,mto,AED,14092.94,3833.28,41782.74,1,WorldRemit,
2026-03-31,inbound,AE,other,ngo,bank,AED,75864.51,20635.15,224923.10,1,SWIFT MT103,
2026-03-31,inbound,AE,other,other,bank,AED,27538.08,7490.36,81644.90,2,SWIFT MT103,
2026-03-31,inbound,AE,other,other,mto,AED,18358.72,4993.57,54429.93,1,Western Union,
2026-03-31,inbound,AU,other,individual,mto,AUD,135031.95,89121.09,971419.88,246,MoneyGram,
2026-03-31,inbound,AU,other,individual,mobile_money,AUD,61378.16,40509.59,441554.49,131,MTN MoMo interop,
2026-03-31,inbound,AU,other,individual,bank,AUD,44192.28,29166.90,317919.23,78,SWIFT MT103,
2026-03-31,inbound,AU,other,individual,other,AUD,4910.25,3240.77,35324.36,8,Correspondent cheque,
2026-03-31,inbound,AU,other,exporter,bank,AUD,20639.77,13622.25,148482.52,1,SWIFT MT103,
2026-03-31,inbound,AU,other,service_provider,bank,AUD,14804.19,9770.76,106501.33,1,SWIFT MT103,
2026-03-31,inbound,AU,other,service_provider,mto,AUD,2612.50,1724.25,18794.35,1,Taptap Send,
2026-03-31,inbound,AU,other,ngo,bank,AUD,15458.07,10202.33,111205.35,1,SWIFT MT103,
2026-03-31,inbound,AU,other,other,bank,AUD,4854.79,3204.16,34925.37,1,SWIFT MT103,
2026-03-31,inbound,AU,other,other,mto,AUD,3236.53,2136.11,23283.58,1,Western Union,
2026-03-31,inbound,CN,other,individual,mto,USD,103384.48,103384.48,1126890.87,358,Ria,
2026-03-31,inbound,CN,other,individual,mobile_money,USD,46992.95,46992.95,512223.12,153,MTN MoMo interop,
2026-03-31,inbound,CN,other,individual,bank,USD,33834.92,33834.92,368800.65,116,SWIFT MT103,
2026-03-31,inbound,CN,other,individual,other,USD,3759.44,3759.44,40977.85,13,Correspondent cheque,
2026-03-31,inbound,CN,other,exporter,bank,USD,16297.05,16297.05,177637.86,1,SWIFT MT103,
2026-03-31,inbound,CN,other,service_provider,bank,USD,11117.15,11117.15,121176.93,1,SWIFT MT103,
2026-03-31,inbound,CN,other,service_provider,mto,USD,1961.85,1961.85,21384.16,1,MoneyGram,
2026-03-31,inbound,CN,other,ngo,bank,USD,11191.58,11191.58,121988.22,1,SWIFT MT103,
2026-03-31,inbound,CN,other,embassy,bank,USD,2472.94,2472.94,26955.08,1,SWIFT MT103,
2026-03-31,inbound,CN,other,other,bank,USD,3783.01,3783.01,41234.79,1,SWIFT MT103,
2026-03-31,inbound,CN,other,other,mto,USD,2522.01,2522.01,27489.86,1,Taptap Send,
2026-03-31,inbound,SA,other,individual,mto,USD,61113.82,61113.82,666140.59,194,Remitly,
2026-03-31,inbound,SA,other,individual,mobile_money,USD,27779.01,27779.01,302791.18,75,Telecel Cash interop,
2026-03-31,inbound,SA,other,individual,bank,USD,20000.89,20000.89,218009.65,56,SWIFT MT103,
2026-03-31,inbound,SA,other,individual,other,USD,2222.32,2222.32,24223.29,7,Correspondent cheque,
2026-03-31,inbound,SA,other,exporter,bank,USD,10652.16,10652.16,116108.49,1,SWIFT MT103,
2026-03-31,inbound,SA,other,service_provider,bank,USD,6282.25,6282.25,68476.47,1,SWIFT MT103,
2026-03-31,inbound,SA,other,service_provider,mto,USD,1108.63,1108.63,12084.08,1,WorldRemit,
2026-03-31,inbound,SA,other,ngo,bank,USD,4742.84,4742.84,51696.98,1,SWIFT MT103,
2026-03-31,inbound,SA,other,embassy,bank,USD,1091.59,1091.59,11898.32,1,SWIFT MT103,
2026-03-31,inbound,SA,other,other,bank,USD,1827.20,1827.20,19916.47,1,SWIFT MT103,
2026-03-31,inbound,SA,other,other,mto,USD,1218.13,1218.13,13277.65,1,Remitly,
2026-03-31,outbound,US,usa_canada,other,bank,USD,108085.20,108085.20,1178128.70,12,SWIFT MT103,outward customer transfer (not on BSD17)
2026-03-31,outbound,GB,uk,other,bank,GBP,44853.00,56963.31,620900.13,6,SWIFT MT103,outward customer transfer (not on BSD17)
2026-03-31,outbound,CN,other,other,bank,USD,71353.40,71353.40,777752.10,7,SWIFT MT103,outward customer transfer (not on BSD17)
2026-03-31,outbound,AE,other,other,bank,AED,306087.19,83255.72,907487.32,9,SWIFT MT103,outward customer transfer (not on BSD17)
2026-03-31,outbound,NG,ecowas,other,bank,USD,101831.35,101831.35,1109961.70,11,SWIFT MT103,outward customer transfer (not on BSD17)
2026-03-31,outbound,ZA,rest_of_africa,other,bank,ZAR,2229163.95,122604.02,1336383.79,13,SWIFT MT103,outward customer transfer (not on BSD17)
